episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max
10,912.0427405546192,249.96475020268431,1162.0074907573035,True,0.0,0.0,False,50,-1.0,0.1573450267314911,0.14985889196395874,0.9602712988853455,17.01847431212664,490.36488276720047,0.9519853889942169,5.354047477245331
11,909.8476682802427,249.97045014718796,1159.8181184274306,True,0.0,0.0,False,50,-1.0,0.14052745699882507,0.15360064804553986,0.9538719654083252,16.999860672652723,489.45988768339157,0.9468991994857788,5.300289571285248
12,914.2905361362731,249.96623106403047,1164.2567672003036,True,0.0,0.0,False,50,-1.0,0.04572401940822601,0.13676384091377258,0.9585316181182861,16.748728175461295,488.33955347537994,0.9515678644180298,5.32610958814621
13,914.151214310397,249.96322155840895,1164.114435868806,True,0.0,0.0,False,50,-1.0,0.04661546275019646,0.14863161742687225,0.958528995513916,16.921831980347633,489.24155992269516,0.9474552452564239,5.317070662975311
14,912.4089075084771,249.96915778103963,1162.3780652895168,True,0.0,0.0,False,50,-1.0,0.041838232427835464,0.1439824253320694,0.9599396586418152,16.693039368093014,488.1524603366852,0.9494673907756805,5.32733291387558
15,909.8116908803897,249.96415788176662,1159.7758487621563,True,0.0,0.0,False,50,-1.0,0.24617710709571838,0.1431894153356552,0.9592340588569641,17.22652420550585,489.10704880952835,0.9496419608592986,5.3573192059993735
16,912.6125239059404,249.96268765365733,1162.5752115595978,True,0.0,0.0,False,50,-1.0,0.12444727122783661,0.14094047248363495,0.9588196873664856,16.9137068733573,488.9571900367737,0.9496523082256317,5.321098625659943
17,908.2942440534106,249.9580947982162,1158.2523388516267,True,0.0,0.0,False,50,-1.0,0.20794014632701874,0.14392073452472687,0.9625541567802429,16.888569095730784,487.42725533246994,0.9490071415901183,5.36893954873085
18,912.0354431745657,249.964885295648,1162.0003284702136,True,0.0,0.0,False,50,-1.0,0.19333672523498535,0.15167556703090668,0.9581676125526428,17.123168072104455,488.42462849617004,0.9500695824623108,5.332577317953109
19,910.0893986099388,249.96829966982872,1160.0576982797675,True,0.0,0.0,False,50,-1.0,0.10739681124687195,0.14678388833999634,0.964181125164032,16.782406038045885,487.5370708703995,0.9517838239669799,5.330694139003754
20,909.3635851331752,249.97737264295822,1159.3409577761333,True,0.0,0.0,False,50,-1.0,0.040447626262903214,0.1435675323009491,0.9622843861579895,16.729223735630512,487.27876728773117,0.9489455997943878,5.367995351552963
21,908.7176799194119,249.97263683722457,1158.6903167566365,True,0.0,0.0,False,50,-1.0,0.17057564854621887,0.1450137197971344,0.9535272121429443,16.72593766152859,488.5647124052048,0.9515634417533875,5.337345242500304
22,906.9630072047382,249.96507982003075,1156.928087024769,True,0.0,0.0,False,50,-1.0,0.14217637479305267,0.14362043142318726,0.9537867307662964,16.837096616625786,490.4819114804268,0.9522530853748321,5.338253557682037
23,911.2666703610844,249.97206128256474,1161.238731643649,True,0.0,0.0,False,50,-1.0,0.27167341113090515,0.1425403207540512,0.9578118324279785,16.647036232054234,487.9093246459961,0.9501366734504699,5.352341413497925
24,909.9753663838643,249.9781860121606,1159.9535523960249,True,0.0,0.0,False,50,-1.0,0.07929938286542892,0.1338055282831192,0.9636512398719788,16.368396352231503,486.5916505455971,0.9540576577186585,5.352029532194138
