episode,step,stage,stage_index,success,contact,jamming,Kx,Ky,Kz,Krx,Kry,Krz,Dx,Dy,Dz,Drx,Dry,Drz,Fx,Fy,Fz,Tx,Ty,Tz,peg1_lateral_error,peg2_lateral_error,peg1_depth,peg2_depth,relative_position_error,relative_orientation_error,agent1_action,impedance_action
0,22,COMPLIANT_ALIGNMENT,7,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,86.6113858313645,4.87512131606711,-0.41414844705764114,0.0,0.0,0.0,0.017774770439608293,0.017766423143331576,0.0,0.00013259444852919272,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,23,COMPLIANT_ALIGNMENT,7,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,84.11783932191592,4.3000562420298145,-0.5724454281538989,0.0,0.0,0.0,0.01777749603479626,0.017766207453737453,0.0,0.00011700472124064748,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,24,COMPLIANT_ALIGNMENT,7,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,80.92603330480965,3.392978481392145,0.28753141816406,0.0,0.0,0.0,0.017779858275321508,0.017765997575584135,0.0,0.0001061453404818044,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,25,COMPLIANT_ALIGNMENT,7,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,76.30502185180953,2.1819771798231753,1.7203108936852534,0.0,0.0,0.0,0.01778137885705811,0.01776528192713324,0.0,9.710787567287354e-05,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,26,COMPLIANT_ALIGNMENT,7,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,70.37370425082356,1.3381976568889973,3.54885081842299,0.0,0.0,0.0,0.01778163336619324,0.017763701619176772,0.0,8.82593492674763e-05,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,27,COMPLIANT_ALIGNMENT,7,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,63.76219357163369,0.5276567633193028,5.542474884665134,0.0,0.0,0.0,0.017780296127060835,0.017760996584228247,0.0,7.901431492048777e-05,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,28,COMPLIANT_ALIGNMENT,7,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,75.91378189876556,-0.5262653366688056,-27.382259654222484,0.0,0.0,0.0,0.017781784993008698,0.01776155740042599,3.9457400210433924e-05,5.501273294449688e-05,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,29,COMPLIANT_ALIGNMENT,7,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,59.17708556200765,-0.20207594773381485,-14.542619729553927,0.0,0.0,0.0,0.01779629134037698,0.01777549345344868,5.4116354840531844e-05,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,30,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,50.01913268622703,0.16297604056803305,-3.168246731676257,0.0,0.0,0.0,0.017803469127554077,0.017782452269594653,4.637073118420737e-05,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,31,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,33.877413057020405,0.5046191034163159,8.749915677614593,0.0,0.0,0.0,0.017802934800214647,0.017781889645479096,3.309028856176427e-05,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,32,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,26.542831509024687,0.20824069259282546,12.669974766364323,0.0,0.0,0.0,0.017795496640943025,0.017774669342003786,1.7504946080819372e-05,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,33,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,20.445503475661827,0.31447292648580216,4.011402413857429,0.0,0.0,0.0,0.01778795327958824,0.01776816645820602,2.646168007290617e-06,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,34,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,19.598915126200676,0.3921662641234026,5.312935029771042,0.0,0.0,0.0,0.017784760069191895,0.01776567799792927,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,35,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,31.680303630751,-0.026461262897312536,22.176150802435348,0.0,0.0,0.0,0.017773977800902813,0.017754732257124532,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,36,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,56.24389671336947,-0.300525229331109,39.36952188359029,0.0,0.0,0.0,0.017413398884338717,0.017394163069229123,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,37,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,26.658389917349815,0.7018271340943019,18.647670568077096,0.0,0.0,0.0,0.016923097824707724,0.01690557581152981,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,38,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.016414277997819665,0.016401235124142,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
