episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max,curriculum,mean_depth_m,min_depth_m,mean_lateral_error_m,max_lateral_error_m,orientation_error_deg,mean_force_all_steps_N,failure_reason
57,32265.680207630576,-5531.529497853129,26734.150709777445,True,433.05974876425034,0.0,True,1499,-1.0,1.0,0.48124465346336365,0.9202473163604736,0.0,280.08392453193665,0.0,39.948246121406555,easy,0.04299108721960078,0.04299067138563609,0.0007633020771970155,0.0007633970874698007,0.0008407615907289618,2.4171938985970525,success
58,-536.3673445268921,-14643.291184736678,-15179.658529263568,False,232.38603754862206,0.0,True,1600,-1.0,1.0,0.48092228174209595,0.9210048317909241,1.0,280.6431972980499,1.0,40.03411257266998,easy,0.0,0.0,0.005714001813742679,0.007292511552517261,1.0901287276940586,7.089790917331627,jam
59,-634.8022463723241,-18772.070794181032,-19406.873040553357,False,663.9197995268713,0.0,True,1600,-1.0,1.0,0.478517085313797,0.9194027185440063,1.0,280.73716044425964,1.0,39.99282622337341,easy,0.0,0.0,0.012409750491244705,0.012813266825533472,1.2346541416164662,7.117996824022316,jam
60,-677.5596651537101,-14244.006953349959,-14921.566618503668,False,129.6873431315799,0.0,True,1600,-1.0,1.0,0.47941088676452637,0.9213665723800659,1.0,280.11998414993286,1.0,39.97602844238281,easy,0.0,0.0,0.012493305819002886,0.01306585188708742,1.5686787746804873,7.080999424962211,jam
61,-628.782643500309,-14046.539182855351,-14675.321826355657,False,103.45081807308355,0.0,True,1600,-1.0,1.0,0.47879743576049805,0.9198344945907593,1.0,279.83256936073303,1.0,39.91896176338196,easy,0.0,0.0,0.012382158997065216,0.012598416352359443,1.2134235005022642,6.374249815083187,jam
62,17968.720872219288,-7742.820247734986,10225.9006244843,True,214.01484230406456,0.0,True,1458,-1.0,1.0,0.48309507966041565,0.9218077659606934,0.0,280.7425892353058,0.0,39.95976531505585,easy,0.04298935037140935,0.042988989191002414,0.0008565201744162633,0.0008566165120545031,0.000828295533331298,4.113851512685562,success
63,12551.799194002717,-9543.201499985882,3008.5976940168357,True,226.78730180179465,0.0,True,1494,-1.0,1.0,0.4760987162590027,0.9212609529495239,0.0,279.8737573623657,0.0,39.855706334114075,easy,0.042990771418450174,0.04299041585636845,0.0007900393354421621,0.0007901420233926294,0.0008277263948744634,5.074245823906687,success
64,28084.556406097232,-4758.133658924129,23326.422747173103,True,218.86578231338032,0.0,True,1456,-1.0,1.0,0.47974759340286255,0.918705940246582,0.0,280.1139008998871,0.0,39.94655990600586,easy,0.042989690307363645,0.04298933755012896,0.0008387948519281191,0.0008388888153446444,0.00081875334680295,2.7193981243024985,success
65,-518.426439011696,-15084.851350544059,-15603.277789555756,False,309.1678716724604,0.0,True,1600,-1.0,1.0,0.4814954102039337,0.9219387769699097,1.0,280.06529927253723,1.0,39.91152310371399,easy,0.0,0.0,0.0032170853850424118,0.004223901057973612,2.232359752078496,6.999675233620621,jam
66,15108.531537027347,-8613.376896398291,6495.154640629056,True,106.63549725263002,0.0,True,1507,-1.0,1.0,0.48253628611564636,0.920457661151886,0.0,280.4473638534546,0.0,39.90157747268677,easy,0.04299160867122377,0.04299126138710968,0.0007405160117712289,0.0007406248504873207,0.0008288009594963428,4.574267170050326,success
67,-1644.5827347835796,-13706.586897843197,-15351.169632626777,False,120.0290698638389,0.0,True,1600,-1.0,1.0,0.4791487455368042,0.92349773645401,1.0,281.065194606781,1.0,39.88975965976715,easy,0.0,0.0,0.024630211465472153,0.024836881581756703,9.92098527645167,7.499508009316615,jam
68,-644.0956771636585,-14564.617153316638,-15208.712830480297,False,192.9255204450363,0.0,True,1600,-1.0,1.0,0.47684186697006226,0.9206780791282654,1.0,281.08561158180237,1.0,39.86489915847778,easy,0.0,0.0,0.010907625762860359,0.011589000553331386,1.3143316648023284,7.111366614207807,jam
69,-563.9547171658356,-17258.766071035912,-17822.720788201746,False,558.1191990535351,0.0,True,1600,-1.0,1.0,0.47837820649147034,0.9242950677871704,1.0,281.1430752277374,1.0,39.88653743267059,easy,0.0,0.0,0.009898571743748807,0.010589491264762016,0.8892955727199102,6.745354089369299,jam
70,-1619.0122212719125,-13606.169777087212,-15225.181998359125,False,55.63797344289385,0.0,True,1600,-1.0,1.0,0.47912177443504333,0.9227586388587952,1.0,280.9306228160858,1.0,39.932780504226685,easy,0.0,0.0,0.025239010488437862,0.025459994254775183,9.600897840024913,7.483575728419196,jam
71,-565.6962077314371,-17040.455278326932,-17606.15148605837,False,549.8670659658774,0.0,True,1600,-1.0,1.0,0.47648531198501587,0.9251634478569031,1.0,280.14280438423157,1.0,40.02501451969147,easy,0.0,0.0,0.010916064296814552,0.011216289597137502,0.8273827582502346,6.693729641216741,jam
72,6043.800768780949,-3969.55697522112,2074.243793559829,True,423.4284738145669,0.0,True,561,-1.0,1.0,0.47764208912849426,0.9200955033302307,0.0,280.21023511886597,0.0,39.84928870201111,easy,0.04299194002419852,0.042991742700551575,0.0007195937062269746,0.0007196057498806975,0.0007557145973316856,4.836484296330069,success
73,-537.7737887557902,-13902.367733558436,-14440.141522314227,False,48.132762561525254,0.0,True,1600,-1.0,1.0,0.4816719889640808,0.9208651781082153,1.0,280.9268891811371,1.0,39.87613224983215,easy,0.0,0.0,0.009815124249379229,0.010238785947859964,0.7557993578063779,6.37834426847993,jam
74,-690.0814828206165,-15070.104321609553,-15760.18580443017,False,322.4473478006032,0.0,True,1600,-1.0,1.0,0.4792679250240326,0.9263505339622498,1.0,281.37542963027954,1.0,39.820631980895996,easy,0.0,0.0,0.013137397954118155,0.013633088313432051,1.4827946593073045,7.146851426458832,jam
75,4567.709248182709,-387.2271744604518,4180.482073722259,True,180.79616309035524,0.0,False,305,-1.0,1.0,0.48352086544036865,0.9195001721382141,0.0,280.81849575042725,0.0,39.75719952583313,easy,0.04298965509624235,0.042989192643667615,0.0008165025480881165,0.0008166265083470561,0.0008509511007220042,2.2380576088654776,success
76,14673.351214753553,-11174.774313828642,3498.5769009249143,True,485.1434890063938,0.0,True,1520,-1.0,1.0,0.47492438554763794,0.9251619577407837,0.0,280.29918789863586,0.0,39.93954145908356,easy,0.042992502085389406,0.04299217742468031,0.0006875966953437966,0.0006877063294926384,0.0008209987000584818,4.961046269715833,success
77,-561.5265049880807,-14068.718578327744,-14630.245083315824,False,46.1140708070929,0.0,True,1600,-1.0,1.0,0.48144006729125977,0.9253048896789551,1.0,281.1315846443176,1.0,39.844512581825256,easy,0.0,0.0,0.009993517239679374,0.01041853779240183,1.0420576282892415,6.707476283906569,jam
78,12194.629906398108,-9783.727354818415,2410.902551579694,True,262.78047517094353,0.0,True,1488,-1.0,1.0,0.4743805527687073,0.9240230321884155,0.0,281.0685420036316,0.0,39.87272047996521,easy,0.0429908128133188,0.042990465466045624,0.0007833386354122797,0.0007834418470267817,0.0008203831844298015,5.258455149935647,success
79,-518.5404233446503,-14788.824586623985,-15307.365009968638,False,228.5644557754054,0.0,True,1600,-1.0,1.0,0.4778887629508972,0.9262455701828003,1.0,281.24138355255127,1.0,39.90185463428497,easy,0.0,0.0,0.006280965068465743,0.007233357141025894,1.3133403643919928,7.209734775761623,jam
80,-647.1432157021767,-18471.18565572792,-19118.328871430098,False,646.628158974786,0.0,True,1600,-1.0,1.0,0.476469486951828,0.9223599433898926,1.0,280.26150822639465,1.0,39.82600176334381,easy,0.0,0.0,0.012449626389863966,0.012999812636216414,1.2902826004511572,7.113921861769658,jam
81,-552.6313312011814,-15076.667697737714,-15629.299028938894,False,314.7782193985111,0.0,True,1600,-1.0,1.0,0.47841691970825195,0.9213107228279114,1.0,280.47635316848755,1.0,39.95691680908203,easy,0.0,0.0,0.006284197909267066,0.007455676843001972,1.0734416251527665,7.119247140613543,jam
82,-609.9955295278675,-16976.514092893463,-17586.50962242133,False,537.7821362097661,0.0,True,1600,-1.0,1.0,0.4776868522167206,0.920089602470398,1.0,281.09381914138794,1.0,39.86713254451752,easy,0.0,0.0,0.012310185962914725,0.012690752195440802,1.1513728383664603,6.80110214471129,jam
83,-677.6527769206918,-16572.07317472103,-17249.72595164172,False,472.0144710612378,0.0,True,1600,-1.0,1.0,0.47801917791366577,0.9253271818161011,1.0,280.57969331741333,1.0,39.786433815956116,easy,0.0,0.0,0.012257433338569556,0.012828930201696453,1.5665580965404091,7.444708688687487,jam
84,-717.9582584487405,-14319.130667403195,-15037.088925851936,False,183.84202578036977,0.0,True,1600,-1.0,1.0,0.47775083780288696,0.9201489090919495,1.0,280.9547197818756,1.0,39.95975995063782,easy,0.0,0.0,0.014983563721518382,0.01547974292732976,1.4173297461268224,6.817123221207091,jam
85,4219.68915841608,-337.9632432856378,3881.7259151304424,True,161.84871459433694,0.0,False,300,-1.0,1.0,0.4775408208370209,0.9208155870437622,0.0,280.39770007133484,0.0,39.85966885089874,easy,0.04299018780290838,0.04298969827404642,0.0007760460223587605,0.0007761471260602957,0.0008726218248513653,2.685363954026029,success
86,-606.1304690737841,-18250.05896352994,-18856.189432603725,False,609.1696602469957,0.0,True,1600,-1.0,1.0,0.47934675216674805,0.9197726845741272,1.0,280.93353033065796,1.0,39.86599886417389,easy,0.0,0.0,0.008634576843205097,0.0094220035627512,1.1668985857525154,7.422339691188372,jam
87,4324.520513978302,-237.62522602282473,4086.895287955477,True,117.14376215173185,0.0,False,302,-1.0,1.0,0.48536694049835205,0.9192706346511841,0.0,281.1314129829407,0.0,39.78212797641754,easy,0.04298940235623115,0.04298896447254866,0.0008227914889354087,0.0008229557229335348,0.000840870824005529,2.016701089458107,success
88,-570.4607701663638,-14201.616491911665,-14772.077262078028,False,43.30203198069909,0.0,True,1600,-1.0,1.0,0.4784407317638397,0.9203082919120789,1.0,280.65826058387756,1.0,39.809831619262695,easy,0.0,0.0,0.007643781985497394,0.00794460103378873,1.1583294852199033,6.953859567225837,jam
89,-583.0842468673145,-14341.409707998808,-14924.493954866122,False,201.64871487729167,0.0,True,1600,-1.0,1.0,0.48044121265411377,0.9217113852500916,1.0,280.42641043663025,1.0,39.88775157928467,easy,0.0,0.0,0.010241008792779324,0.01085313022728646,0.9756196615457664,6.604206396337906,jam
