seed,variant,success,steps,completion_time_s,peg1_depth_m,peg2_depth_m,mean_depth_m,min_depth_m,peg1_lateral_error_m,peg2_lateral_error_m,mean_lateral_error_m,max_lateral_error_m,orientation_error_deg,peak_contact_force_N,mean_force_all_steps_N,mean_force_contact_steps_N,peak_contact_torque_Nm,contact_steps,mean_trajectory_residual_norm,peak_trajectory_residual_norm,mean_impedance_residual_norm,peak_impedance_residual_norm,mean_impedance_k_parallel,mean_impedance_k_lateral,mean_impedance_k_rotation,mean_impedance_d_parallel,mean_impedance_d_lateral,mean_impedance_d_rotation,jam,final_stage,failure_reason,setting,train_seed,checkpoint
42000000,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.011330109537378038,0.011955748528819879,0.011642929033098957,0.011955748528819879,1.184098677746627,0.0,0.0,0.0,0.0,0,0.03827278713346459,0.053421083837747574,0.02542918723396724,0.0923934057354927,0.4983803733997047,0.6627070195227861,0.6393329681828618,0.8627103628590703,0.8946890353411436,0.8950844543427229,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000001,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.008137081299197647,0.008446648551817683,0.008291864925507665,0.008446648551817683,0.936698780794213,0.0,0.0,0.0,0.0,0,0.03436019423766993,0.04900607839226723,0.05282850794435944,0.09659293293952942,0.4974952538497746,0.6796774641796947,0.6232816153019667,0.8783284598216414,0.8901687151938676,0.8858321968466043,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000002,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.007554093028029655,0.007035713635668643,0.007294903331849149,0.007554093028029655,0.8165411249431516,0.0,0.0,0.0,0.0,0,0.0340353253192734,0.046431854367256165,0.052644848287454804,0.09764432162046432,0.4974842736683786,0.679228309430182,0.6236753887310624,0.8779492225125431,0.8902216355875134,0.8859632819890976,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000003,a2po,1,304,2.432,0.03776524618297389,0.037376796129074824,0.037571021156024356,0.037376796129074824,0.00034806168583538673,0.00041156733766860683,0.0003798145117519968,0.00041156733766860683,0.7103114408470291,0.0,0.0,0.0,0.0,5,0.03883735746708944,0.05436296388506889,0.07539196023610298,0.09873674064874649,0.4958132256410624,0.68941025298677,0.6118358787345258,0.8885885839791674,0.8817521192525563,0.8717664776271895,0,SUCCESS,success,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000004,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.008384392176303306,0.008456701129082382,0.008420546652692845,0.008456701129082382,0.9093212936223742,0.0,0.0,0.0,0.0,0,0.03526832589064725,0.052204448729753494,0.04858774562701001,0.0971461609005928,0.4976359040290117,0.6771291324868798,0.6257604787871242,0.8759470618888736,0.8909279040619731,0.8873675269261002,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000005,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.012527725135210391,0.012080993165113957,0.012304359150162175,0.012527725135210391,1.2193272987043438,0.0,0.0,0.0,0.0,0,0.03949418322998099,0.05364733934402466,0.009262806747137801,0.09262798726558685,0.49898343404754997,0.6484364034608007,0.652178604863584,0.8498438343033194,0.8979004334285855,0.9016246756538748,0,FIRST_CONTACT,coarse_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000006,a2po,1,350,2.8000000000000003,0.03815768641044481,0.03781059756066922,0.03798414198555702,0.03781059756066922,0.0007177231631486351,0.0009503647491180853,0.0008340439561333602,0.0009503647491180853,0.48157140196544196,0.0,0.0,0.0,0.0,5,0.03817202344270689,0.055140603333711624,0.07328579805924425,0.09846164286136627,0.49592341789177485,0.6855300784111023,0.6153789475985936,0.8850590974943978,0.8824142931188856,0.8733392475332533,0,SUCCESS,success,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000007,a2po,1,284,2.2720000000000002,0.03834763990872163,0.037963985353575674,0.03815581263114865,0.037963985353575674,0.0002871056068932296,0.00028866901931633653,0.00028788731310478306,0.00028866901931633653,0.6892648126589547,0.0,0.0,0.0,0.0,4,0.03820550930358364,0.050971150398254395,0.08274838938968072,0.09957370162010193,0.49548170568657596,0.6934078318971983,0.6080308902851292,0.8924520326332307,0.8802323908033506,0.8691130402222486,0,SUCCESS,success,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000008,a2po,1,298,2.384,0.037555034487814304,0.037261451694836856,0.03740824309132558,0.037261451694836856,0.0005156947698625169,0.0004513500375591569,0.0004835224037108369,0.0005156947698625169,0.6865216007077539,0.0,0.0,0.0,0.0,4,0.0385829922196224,0.05306561663746834,0.08002046583182859,0.09924086928367615,0.4956006119715287,0.6919332496671868,0.6094422700421122,0.890991084727665,0.8807303747474747,0.8700298254921932,0,SUCCESS,success,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000009,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.008066423820046374,0.008480637594680507,0.00827353070736344,0.008480637594680507,0.8855647534853556,0.0,0.0,0.0,0.0,0,0.033863861851859835,0.049618206918239594,0.05339146404701751,0.09630454331636429,0.4974794075265527,0.6799038084223866,0.6230460992828012,0.8785462915152311,0.890087326541543,0.8856667468324304,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000010,a2po,1,306,2.448,0.036981297525177925,0.036710411451197314,0.03684585448818762,0.036710411451197314,0.0008666013880798021,0.0007152701522652948,0.0007909357701725484,0.0008666013880798021,0.6947519009646911,0.0,0.0,0.0,0.0,4,0.038873861064477,0.05435748025774956,0.07831714293779501,0.09896500408649445,0.49567247576573314,0.6910038380061879,0.6103120194930657,0.8901007187132742,0.8810665210088094,0.870610749020296,0,SUCCESS,success,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000011,a2po,1,297,2.376,0.03960619031845192,0.03923406814569963,0.03942012923207577,0.03923406814569963,2.6702692464681047e-05,0.0002898163290424747,0.0001582595107535779,0.0002898163290424747,0.5893414077809221,0.0,0.0,0.0,0.0,5,0.03814831997271038,0.053532253950834274,0.08186251475077486,0.09917615354061127,0.4955613616138998,0.6929711922250613,0.6084044102065089,0.8919929187707226,0.8805097875370321,0.8694545335641213,0,SUCCESS,success,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000012,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.00719032339796178,0.0074429798944529,0.00731665164620734,0.0074429798944529,0.8016756702926637,0.0,0.0,0.0,0.0,0,0.03275811764760874,0.04896979779005051,0.05814253788717906,0.09678491204977036,0.4973055065050721,0.6822597619891166,0.6206200595572591,0.8808204642310739,0.8892089610174299,0.8839089518785477,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000013,a2po,1,190,1.52,0.07605084108200663,0.0756625746266632,0.07585670785433492,0.0756625746266632,0.0006524815703244731,0.0008045770443735773,0.0007285293073490252,0.0008045770443735773,1.263875919665487,0.0,0.0,0.0,0.0,4,0.03921364330637612,0.051973894238471985,0.07869158253735421,0.0997723788022995,0.49579845839425135,0.6887039410440545,0.6123563578254299,0.8882819969403116,0.8818230650926892,0.8719353120577963,0,SUCCESS,success,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000014,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.00927171102651501,0.008669503056906495,0.008970607041710753,0.00927171102651501,0.9635086856216927,0.0,0.0,0.0,0.0,0,0.035611956813372675,0.043799616396427155,0.037305510287405926,0.09694178402423859,0.4979720633663237,0.6703738236054778,0.632205873131752,0.869733699709177,0.892747987471521,0.8911193798482419,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000015,a2po,1,302,2.416,0.052365813929701965,0.052034144460659876,0.05219997919518092,0.052034144460659876,0.0003825739718328821,0.0005223832541108759,0.00045247861297187896,0.0005223832541108759,0.4322795354797066,0.0,0.0,0.0,0.0,7,0.03422550676970292,0.05277601629495621,0.06470959327208335,0.09803130477666855,0.497187718058264,0.66996365173763,0.6304688672750991,0.8701129583333502,0.8885183577111225,0.8843048477409691,0,SUCCESS,success,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000016,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.006257330432217094,0.006063074662288449,0.006160202547252771,0.006257330432217094,0.7442989788883304,0.0,0.0,0.0,0.0,0,0.03255397647386417,0.046616990119218826,0.06260624354094034,0.09796848148107529,0.4970869227685034,0.6852749014645815,0.6176103799790144,0.8837287983670831,0.8881434697285294,0.8818109514936805,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000017,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.005612890862170647,0.006174382481861954,0.005893636672016301,0.006174382481861954,0.6790723367253418,0.0,0.0,0.0,0.0,0,0.031170574502903038,0.04700135439634323,0.07004474166547879,0.09831584244966507,0.496766449008137,0.6890391204506159,0.6136301400139927,0.8874714590236544,0.8864578553289175,0.8785711601376534,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000018,a2po,1,351,2.8080000000000003,0.04066288520292029,0.040363651894631744,0.040513268548776016,0.040363651894631744,0.000620321216349943,0.0003539190690087235,0.00048712014267933326,0.000620321216349943,0.2696800435170143,0.0,0.0,0.0,0.0,6,0.032271720033850086,0.053415678441524506,0.06757068838605769,0.09831666201353073,0.4965450905496918,0.6760098677754742,0.6243529708636792,0.8761751366476728,0.885461774137285,0.8791249129507277,0,SUCCESS,success,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000019,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.007274979243485259,0.007450490462248955,0.007362734852867107,0.007450490462248955,0.8445223224163738,0.0,0.0,0.0,0.0,0,0.033835591243114325,0.049118366092443466,0.05819384602596983,0.09751970320940018,0.49727936593815686,0.6827669825032353,0.6201695583388209,0.8812968704476952,0.8890867160633207,0.8836744268238544,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000020,a2po,1,299,2.392,0.03898507384228961,0.038639899821455326,0.03881248683187247,0.038639899821455326,0.00025594770176707075,0.00032980406591652354,0.0002928758838417971,0.00032980406591652354,0.6479767707491898,9.59487660345919,0.03208988830588358,1.5991461005765315,0.0,6,0.038641621835255706,0.054462503641843796,0.07571780949560022,0.09928728640079498,0.49574848341702615,0.6891108274858532,0.6119325996242638,0.8884290416902523,0.8814269543491479,0.8713169460711272,0,SUCCESS,success,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000021,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.007424963003734477,0.008063752196258328,0.007744357599996402,0.008063752196258328,0.8422965588218175,0.0,0.0,0.0,0.0,0,0.03292317536834162,0.045023586601018906,0.06041802662191913,0.09789518266916275,0.4971858628094196,0.6841958580538631,0.6187682224065065,0.8826619486883283,0.8885914832353592,0.8827230600267648,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
42000022,a2po,0,1600,12.8,0.0,0.0,0.0,0.0,0.006095912999605988,0.006815975189471314,0.006455944094538651,0.006815975189471314,0.7219992655731504,0.0,0.0,0.0,0.0,0,0.03234024866251275,0.049370475113391876,0.06785793917370028,0.09735950827598572,0.49688995426520705,0.688032887019217,0.6147708997130394,0.8864120550081134,0.887055685967207,0.8796855575218797,0,FIRST_CONTACT,contact_alignment,hard,20260941,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260941/checkpoint_best.pt
