episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max,curriculum,mean_depth_m,min_depth_m,mean_lateral_error_m,max_lateral_error_m,orientation_error_deg,mean_force_all_steps_N,failure_reason
16,3447.796686102082,499.19489627084675,3946.9915823729284,True,0.0,0.0,False,215,-1.0,0.9908466935157776,0.482827365398407,0.9180290699005127,1.0,234.76441264152527,1.0,45.51864743232727,easy,0.057927470756296257,0.05785898953054919,0.0007901347799724543,0.0008317008281065858,0.16325801640268256,0.0,success
17,1582.5059184332706,499.2436410706537,2081.7495595039245,True,0.0,0.0,False,163,-1.0,0.08923658728599548,0.48437219858169556,0.9173165559768677,1.0,234.9869680404663,1.0,45.276018381118774,easy,0.07221969518059697,0.07210303818608434,0.0007339427807818545,0.000800642928398407,1.2508899662890143,0.0,success
18,3927.874783900318,499.161878104003,4427.036662004321,True,0.0,0.0,False,231,-1.0,1.0,0.48237961530685425,0.918678343296051,1.0,235.3028166294098,1.0,45.498478412628174,easy,0.050344064399625334,0.050262249041189005,0.000674239639522122,0.0006809049843480044,0.3873397015420272,0.0,success
19,3285.4613451933756,499.1846093284663,3784.6459545218418,True,0.0,0.0,False,210,-1.0,1.0,0.48272234201431274,0.9179564118385315,1.0,234.27880764007568,1.0,45.35771042108536,easy,0.06074073177546233,0.060696353238665304,0.0006898048606147373,0.0008297283394778501,0.30211062007481165,0.0,success
20,2462.5519232054976,499.2224596639393,2961.774382869437,True,0.0,0.0,False,186,-1.0,0.8246753215789795,0.4784373342990875,0.9148495197296143,1.0,234.82334852218628,1.0,45.24614453315735,easy,0.07432014122381711,0.0742681843750822,0.0008670603383450195,0.0009598165822370641,1.1480935471644482,0.0,success
21,-204.40022621692475,-2.3474405438124264,-206.7476667607372,False,0.0,0.0,False,1600,-1.0,0.3761393427848816,0.47241541743278503,0.9206537008285522,1.0,214.29568648338318,1.0,45.489414036273956,easy,0.0,0.0,0.006144953982779332,0.006282765081020388,0.6568024967262605,0.0,contact_alignment
22,2608.250126288414,499.2123097934728,3107.4624360818866,True,0.0,0.0,False,190,-1.0,0.1460677981376648,0.48080864548683167,0.9168790578842163,1.0,234.6733045578003,1.0,45.51634222269058,easy,0.07449585774266922,0.07447277923685702,0.0004739448484367643,0.00048122386439212,1.1479729234500886,0.0,success
23,3026.4080636168023,499.2093221565615,3525.617385773364,True,0.0,0.0,False,202,-1.0,1.0,0.4802262485027313,0.9194043874740601,1.0,235.84607124328613,1.0,45.41806101799011,easy,0.06571110563027194,0.06569181354306733,0.0007897544405455548,0.0007968879815720326,0.5689264180590311,0.0,success
24,-257.7361033276404,-2.3345620462557113,-260.07066537389613,False,0.0,0.0,False,1600,-1.0,0.2082960456609726,0.4786888360977173,0.9230606555938721,1.0,215.87429404258728,1.0,45.55461496114731,easy,0.0,0.0,0.007641967865143862,0.007723656965049166,0.8031818318325415,0.0,contact_alignment
25,3002.309333643854,499.1925178367152,3501.5018514805693,True,0.0,0.0,False,201,-1.0,0.9100275635719299,0.4800552725791931,0.9203135967254639,1.0,234.3009376525879,1.0,45.383543372154236,easy,0.07115975109453619,0.07115430802480671,0.0004952914881838159,0.0007966178089287257,0.7712431014196123,0.0,success
26,-269.38240987424774,-2.3460565234741155,-271.72846639772183,False,0.0,0.0,False,1600,-1.0,0.674288809299469,0.4760129153728485,0.9230958819389343,1.0,215.593159198761,1.0,45.509727001190186,easy,0.0,0.0,0.007935711796438318,0.007942330479789102,0.8253332826398181,0.0,contact_alignment
27,-279.17330795183045,-2.334328229945121,-281.5076361817756,False,0.0,0.0,False,1600,-1.0,0.3603768050670624,0.4813874363899231,0.9230525493621826,1.0,214.71423506736755,1.0,45.47617733478546,easy,0.0,0.0,0.0082742678927518,0.008394176842392147,0.8801785502603233,0.0,contact_alignment
28,3313.493045877448,499.1850868814685,3812.6781327589165,True,0.0,0.0,False,210,-1.0,1.0,0.48212480545043945,0.9186315536499023,1.0,236.12151861190796,1.0,45.31426191329956,easy,0.06478455266280746,0.06464854197275513,0.0006661955794457605,0.0006919910105132938,0.3479401949726208,0.0,success
29,-246.57763063334193,-2.346491184168815,-248.92412181751075,False,0.0,0.0,False,1600,-1.0,0.38292038440704346,0.47793588042259216,0.9213215112686157,1.0,215.73328495025635,1.0,45.47869324684143,easy,0.0,0.0,0.007329979404121171,0.00736538970356391,0.7777081409296949,0.0,contact_alignment
30,3118.856606708621,499.19274621556366,3618.0493529241844,True,0.0,0.0,False,204,-1.0,1.0,0.4837930202484131,0.9178820848464966,1.0,234.43032383918762,1.0,45.307317078113556,easy,0.06568836477583131,0.06565820445117962,0.0009040426736756,0.0009060708743567226,0.5306673910977386,0.0,success
31,3336.552195130058,499.1935572182316,3835.7457523482894,True,0.0,0.0,False,211,-1.0,0.9593055844306946,0.4843827486038208,0.9197510480880737,1.0,235.58444738388062,1.0,45.509013533592224,easy,0.06054710117446499,0.06049073411798747,0.0006382482182266026,0.0007849810277613448,0.23785075136792166,0.0,success
32,3115.931646919539,499.1997116083394,3615.1313585278785,True,0.0,0.0,False,204,-1.0,0.9975367784500122,0.4810321033000946,0.919972836971283,1.0,234.82178330421448,1.0,45.319362580776215,easy,0.06566160870742033,0.06564911537544998,0.0008223343777040025,0.0008259733651889004,0.4804590651490445,0.0,success
33,3142.423394903623,499.1969707381023,3641.620365641725,True,0.0,0.0,False,204,-1.0,0.9801090955734253,0.4859222173690796,0.9204472303390503,1.0,236.26235723495483,1.0,45.48136353492737,easy,0.06779527200237814,0.06778233467638783,0.0006069566987125396,0.0007792024313274087,0.5921144860234769,0.0,success
34,1620.3097147827186,499.24348881309294,2119.5532035958117,True,0.0,0.0,False,164,-1.0,0.36611875891685486,0.4805293083190918,0.9191940426826477,1.0,235.04534602165222,1.0,45.331209897994995,easy,0.07274934658010405,0.07262706162959584,0.0006184476983760573,0.0006791217274320873,1.3403512974761014,0.0,success
35,3261.4487486387156,499.17842814283813,3760.6271767815538,True,0.0,0.0,False,214,-1.0,1.0,0.48698464035987854,0.9226484894752502,1.0,235.63324809074402,1.0,45.38747996091843,easy,0.0638381447140741,0.06383604328431097,0.0008721778396002969,0.0009311320183061509,0.26833132568010976,0.0,success
36,-214.24510849853596,-2.3450541901254285,-216.5901626886614,False,0.0,0.0,False,1600,-1.0,0.6652309894561768,0.4780139625072479,0.9250295758247375,1.0,215.9232497215271,1.0,45.4395318031311,easy,0.0,0.0,0.006342665611994366,0.006373018584658931,0.6762184790821608,0.0,contact_alignment
37,2459.2586362295783,499.21593585560146,2958.4745720851797,True,0.0,0.0,False,186,-1.0,1.0,0.482854962348938,0.918057918548584,1.0,235.97652673721313,1.0,45.31626045703888,easy,0.0723755222417787,0.07231623270318338,0.0006653422954219098,0.0007756735722150624,1.0617312058269577,0.0,success
38,3099.016209367765,499.1897375065477,3598.2059468743128,True,0.0,0.0,False,211,-1.0,0.9910275936126709,0.4811541736125946,0.9214414358139038,1.0,237.0723807811737,1.0,45.331902503967285,easy,0.0628985179739851,0.06286731753663272,0.0007688140263092322,0.0009113772470435645,0.3765067534154646,0.0,success
39,4171.071399039099,499.1529263247932,4670.224325363892,True,0.0,0.0,False,242,-1.0,1.0,0.47919991612434387,0.9213452935218811,1.0,236.66382789611816,1.0,45.46577364206314,easy,0.04342203525127228,0.043295649738562106,0.0007861853764047381,0.0008366365012128553,0.5562224359272256,0.0,success
40,3404.41101601913,499.19976904178554,3903.6107850609155,True,0.0,0.0,False,214,-1.0,1.0,0.4812968373298645,0.923287570476532,1.0,235.78665494918823,1.0,45.4408273100853,easy,0.05785946110675409,0.057790797785667314,0.0007478229550147833,0.0008282622472551121,0.12277069885385132,0.0,success
41,2261.638304233325,499.21657050559685,2760.854874738922,True,0.0,0.0,False,182,-1.0,0.7091467380523682,0.4831755459308624,0.9212603569030762,1.0,235.9201169013977,1.0,45.44543147087097,easy,0.08037528146804465,0.08022734786876709,0.0007190925847777237,0.0007193330879510132,1.6231472324296121,0.0,success
42,1550.0010654192895,499.25148499549624,2049.2525504147857,True,0.0,0.0,False,162,-1.0,0.46738573908805847,0.4826290011405945,0.9231979250907898,1.0,236.83220505714417,1.0,45.45414745807648,easy,0.07132345824361755,0.0711616875778052,0.0006931204801345757,0.0007416105310428892,1.2200131614614829,0.0,success
43,-246.85916880983524,-2.3319887482938446,-249.19115755812908,False,0.0,0.0,False,1600,-1.0,0.3850957155227661,0.47822102904319763,0.9287505149841309,1.0,214.856995344162,1.0,45.56153893470764,easy,0.0,0.0,0.007334019382756721,0.007404445727192367,0.7635275731246823,0.0,contact_alignment
44,-277.2351254337426,-2.3437778224924335,-279.57890325623504,False,0.0,0.0,False,1600,-1.0,0.5412843227386475,0.4756828844547272,0.9276207685470581,1.0,214.97544050216675,1.0,45.50970196723938,easy,0.0,0.0,0.008166296783247061,0.008276212182665115,0.8567597540971892,0.0,contact_alignment
45,-252.94411186266703,-2.304684534928776,-255.2487963975958,False,0.0,0.0,False,1600,-1.0,0.4635459780693054,0.4790169596672058,0.927463948726654,1.0,215.3564703464508,1.0,45.57062208652496,easy,0.0,0.0,0.007526845633642385,0.007576318117957299,0.759228678368836,0.0,contact_alignment
46,-256.0855081491384,-2.3332633657763986,-258.4187715149148,False,0.0,0.0,False,1600,-1.0,0.7329983115196228,0.47713544964790344,0.9270464777946472,1.0,215.39563179016113,1.0,45.63122093677521,easy,0.0,0.0,0.007621507257236896,0.007799717514190312,0.7835257079440326,0.0,contact_alignment
47,4087.7568118264,493.9063198655784,4581.663131691978,True,51.1601088850735,0.0,False,238,-1.0,1.0,0.47740864753723145,0.9220549464225769,1.0,236.7369282245636,1.0,45.3730645775795,easy,0.045927497330095914,0.04568266568110231,0.0005018784292756533,0.0005192480956422458,0.6071647366267439,0.21495844069358613,success
48,2430.701784479845,499.22318252691355,2929.924967006759,True,0.0,0.0,False,185,-1.0,0.5592430830001831,0.4845027029514313,0.9222748875617981,1.0,236.39267325401306,1.0,45.324079394340515,easy,0.07513321970455905,0.07501144841505242,0.000802725452105092,0.000968142596651638,1.1307823379120792,0.0,success
49,-233.255821219677,-2.3100988463822185,-235.56592006605922,False,0.0,0.0,False,1600,-1.0,0.27786335349082947,0.4788031280040741,0.9274861216545105,1.0,215.95514297485352,1.0,45.52345395088196,easy,0.0,0.0,0.0069942021069083074,0.007075053700791363,0.7352795497104923,0.0,contact_alignment
50,-236.18485243994044,-2.314779429008891,-238.49963186894934,False,0.0,0.0,False,1600,-1.0,0.5662310719490051,0.480324923992157,0.9265299439430237,1.0,214.88969445228577,1.0,45.45811951160431,easy,0.0,0.0,0.00698522004696908,0.0070716279004888775,0.7189946440832511,0.0,contact_alignment
51,3459.126734660199,499.20267519729686,3958.3294098574956,True,0.0,0.0,False,214,-1.0,1.0,0.4804832935333252,0.924329400062561,1.0,236.6685390472412,1.0,45.30167818069458,easy,0.05994741090027218,0.059899011073929864,0.0008325716882186877,0.0009139099436776669,0.11359066806196925,0.0,success
52,-230.7217630168716,-2.3427773691424942,-233.06454038601407,False,0.0,0.0,False,1600,-1.0,0.4535469114780426,0.48194706439971924,0.9240865707397461,1.0,216.76415920257568,1.0,45.463846027851105,easy,0.0,0.0,0.006888579030292696,0.007055276241067373,0.718396179290146,0.0,contact_alignment
53,2851.5216408369433,499.2015633717049,3350.723204208648,True,0.0,0.0,False,197,-1.0,1.0,0.48471271991729736,0.9251135587692261,1.0,236.70661568641663,1.0,45.433237850666046,easy,0.068224354554587,0.06813448062507033,0.0005281516240320963,0.0007043554471687943,0.7134386030361399,0.0,success
54,3396.213598380863,499.1868275142633,3895.4004258951263,True,0.0,0.0,False,213,-1.0,1.0,0.48546358942985535,0.9244439601898193,1.0,237.66067028045654,1.0,45.391646027565,easy,0.05931033181671967,0.059274858716368145,0.0008368831785396623,0.0009363263086117561,0.13168906287454896,0.0,success
55,2581.899232142027,499.2194340522443,3081.118666194271,True,0.0,0.0,False,189,-1.0,0.2324741631746292,0.48429739475250244,0.9190796613693237,1.0,236.52801036834717,1.0,45.369121730327606,easy,0.07642291036028254,0.07641721756362957,0.0004941112793828221,0.0005347955289834754,1.1463307192511472,0.0,success
56,3207.668159998836,499.1976836408189,3706.865843639655,True,0.0,0.0,False,206,-1.0,0.9928779006004333,0.47991493344306946,0.9202138185501099,1.0,236.8659269809723,1.0,45.419969856739044,easy,0.0662403900726171,0.06609775858790323,0.0007282025874614639,0.0007730814274899775,0.39863357888921314,0.0,success
57,-242.0510085479176,-2.314126998112293,-244.3651355460299,False,0.0,0.0,False,1600,-1.0,0.44262298941612244,0.47763723134994507,0.9256612062454224,1.0,214.7788119316101,1.0,45.55262476205826,easy,0.0,0.0,0.00727105822904196,0.007307980912309212,0.7465397662661252,0.0,contact_alignment
58,4157.8972857913195,499.16155485634437,4657.058840647664,True,0.0,0.0,False,240,-1.0,1.0,0.48077088594436646,0.9274635314941406,1.0,237.05655813217163,1.0,45.30755281448364,easy,0.04434438178502114,0.04422260938854777,0.0006660541511404724,0.0006665907226473427,0.5627202314240646,0.0,success
59,2339.1717964590935,499.21353301730807,2838.3853294764017,True,0.0,0.0,False,184,-1.0,0.3259985148906708,0.48074206709861755,0.9207223057746887,1.0,236.6982936859131,1.0,45.31315624713898,easy,0.08008437422463618,0.08002307237486532,0.0006450969021000164,0.00065220983841373,1.504948377162627,0.0,success
60,-213.17669238028185,-2.3123801941088953,-215.48907257439075,False,0.0,0.0,False,1600,-1.0,0.3981960713863373,0.47771525382995605,0.928463876247406,1.0,214.17415738105774,1.0,45.551738142967224,easy,0.0,0.0,0.0064298399994535006,0.0065024961511622814,0.6659630149030182,0.0,contact_alignment
61,2069.5668732723975,496.2182135461062,2565.7850868185037,True,38.71174099027797,0.0,False,181,-1.0,0.181629940867424,0.48220717906951904,0.9215223789215088,1.0,237.84319639205933,1.0,45.541144609451294,easy,0.0816824729490138,0.08167562317114602,0.0003070767821387771,0.00031414619656192197,1.7385712855338202,0.2138770220457346,success
62,-264.1125935103379,-2.3142322148652723,-266.4268257252032,False,0.0,0.0,False,1600,-1.0,0.5660938620567322,0.47390076518058777,0.9258460998535156,1.0,215.4827880859375,1.0,45.501138269901276,easy,0.0,0.0,0.007819613419399588,0.007911490554821928,0.8004525988818391,0.0,contact_alignment
63,-233.5805036724837,-2.294453212004127,-235.87495688448783,False,0.0,0.0,False,1600,-1.0,0.2963468134403229,0.47918662428855896,0.9306451678276062,1.0,215.06275177001953,1.0,45.43117880821228,easy,0.0,0.0,0.006999449898151517,0.00704530907287884,0.7043620402316902,0.0,contact_alignment
64,3141.326575823655,499.200895193329,3640.527471016984,True,0.0,0.0,False,209,-1.0,0.9906758666038513,0.4782581329345703,0.9222883582115173,1.0,237.4581527709961,1.0,45.385606586933136,easy,0.06463716054147722,0.0645862835417209,0.0007218894362052896,0.0008444356811124333,0.35189592353344673,0.0,success
65,-230.68712129718665,-2.299279859018779,-232.98640115620543,False,0.0,0.0,False,1600,-1.0,0.5264843106269836,0.4732264280319214,0.9291573762893677,1.0,214.63358759880066,1.0,45.50402134656906,easy,0.0,0.0,0.0069420013573364405,0.007036700108234391,0.7086176368447766,0.0,contact_alignment
66,-253.63322083796936,-2.3088343991847156,-255.94205523715408,False,0.0,0.0,False,1600,-1.0,0.6005606651306152,0.4747920632362366,0.9264760613441467,1.0,214.30022716522217,1.0,45.44161796569824,easy,0.0,0.0,0.007529023414093801,0.007619718719914656,0.780393816325972,0.0,contact_alignment
67,-281.72421309764275,-2.294108712896888,-284.01832181053965,False,0.0,0.0,False,1600,-1.0,0.4501413106918335,0.4773496687412262,0.927609920501709,1.0,215.96893548965454,1.0,45.608081221580505,easy,0.0,0.0,0.008322858804563266,0.008414425006458308,0.8676237381970562,0.0,contact_alignment
68,3852.7727215450354,499.1806825226886,4351.9534040677245,True,0.0,0.0,False,227,-1.0,1.0,0.48124054074287415,0.9235337376594543,1.0,237.70066857337952,1.0,45.26475936174393,easy,0.052094962009924514,0.052009745211214375,0.0005908930279259095,0.0006548990165292747,0.3467942612611781,0.0,success
69,2705.360349873756,499.2110913726725,3204.5714412464285,True,0.0,0.0,False,193,-1.0,0.357459157705307,0.48038989305496216,0.9250133633613586,1.0,237.62352347373962,1.0,45.21893888711929,easy,0.07703245015527867,0.07697425576781897,0.000823135617509956,0.0009704582363178054,1.1512231573609768,0.0,success
70,2842.875121631586,499.20743402719705,3342.082555658783,True,0.0,0.0,False,197,-1.0,0.6842959523200989,0.4801632761955261,0.9220593571662903,1.0,237.41445064544678,1.0,45.24384766817093,easy,0.06841361490414125,0.06832156184143579,0.0005124673732037542,0.0007593212348800142,0.6414037360245063,0.0,success
71,3573.5273782360623,499.1806947429814,4072.7080729790437,True,0.0,0.0,False,218,-1.0,0.1645580679178238,0.4777098596096039,0.9253574013710022,1.0,237.4384093284607,1.0,45.20837873220444,easy,0.06010972209313105,0.05984765445475179,0.00040521316017853073,0.000586866444140094,0.25443992018710976,0.0,success
72,3092.8117986935995,499.20364445174727,3592.0154431453466,True,0.0,0.0,False,204,-1.0,0.9185532331466675,0.4778582453727722,0.9266796708106995,1.0,237.9852592945099,1.0,45.20339906215668,easy,0.06563096375737654,0.06562770134652635,0.0007345711399239492,0.0009285584634639967,0.44111806085440464,0.0,success
73,3840.6081410748575,498.38088735360486,4338.989028428462,True,0.0,0.0,False,972,-1.0,0.9979057312011719,0.4765951335430145,0.9265061020851135,1.0,238.79945158958435,1.0,45.26026785373688,easy,0.043894893476968455,0.04384855373598509,0.00023576244372460376,0.000294823866392247,0.39888761507408577,0.0,success
74,3269.24278347672,499.18583300970096,3768.428616486421,True,0.0,0.0,False,209,-1.0,1.0,0.47834455966949463,0.9294743537902832,1.0,238.24085474014282,1.0,45.527707636356354,easy,0.06572991758431362,0.0656064296223277,0.0007819980283337541,0.0007856021089752698,0.33645916599002956,0.0,success
75,-264.85640205552676,-2.282488181317607,-267.13889023684436,False,0.0,0.0,False,1600,-1.0,0.5916942954063416,0.47499939799308777,0.9306368231773376,1.0,213.95005226135254,1.0,45.35071134567261,easy,0.0,0.0,0.007958115144993633,0.008054010752106613,0.8305366154498967,0.0,contact_alignment
76,-241.68784488371813,-2.283131036607622,-243.97097592032574,False,0.0,0.0,False,1600,-1.0,0.6136066913604736,0.47430676221847534,0.9320365786552429,1.0,214.8907172679901,1.0,45.302986204624176,easy,0.0,0.0,0.007204141015910809,0.00729459619916083,0.7424480532553785,0.0,contact_alignment
77,3077.3058113087573,499.1965739772249,3576.502385285982,True,0.0,0.0,False,203,-1.0,0.9963359832763672,0.4807273745536804,0.9241384267807007,1.0,238.26685905456543,1.0,45.277017652988434,easy,0.0705014192593705,0.07049612845522299,0.0007708107666108105,0.0008682458785505928,0.5350114048655243,0.0,success
78,3155.619317633529,499.1997088101214,3654.8190264436507,True,0.0,0.0,False,205,-1.0,1.0,0.47843244671821594,0.9238481521606445,1.0,238.60325694084167,1.0,45.00216156244278,easy,0.06593166976194324,0.06590366744947383,0.0008740299667829327,0.0009318549098966977,0.3984504282023691,0.0,success
79,2762.727660768892,499.2114020231166,3261.9390627920084,True,0.0,0.0,False,194,-1.0,0.13696838915348053,0.47568291425704956,0.9247281551361084,1.0,238.26115608215332,1.0,45.145153403282166,easy,0.07240077904392764,0.07232854045246201,0.00053127262601695,0.0007297546967872718,0.821936279908416,0.0,success
80,-220.15078897780313,-2.290533515307592,-222.44132249311073,False,0.0,0.0,False,1600,-1.0,0.7292039394378662,0.4752034544944763,0.9276067018508911,1.0,213.9573049545288,1.0,45.17776012420654,easy,0.0,0.0,0.0066270595794700555,0.006768575501516835,0.6708526274807066,0.0,contact_alignment
81,-218.96471474484812,-2.2528082663489206,-221.21752301119704,False,0.0,0.0,False,1600,-1.0,0.5410639643669128,0.4723813235759735,0.9305912852287292,1.0,213.63989114761353,1.0,45.316147804260254,easy,0.0,0.0,0.006588491487873004,0.006658946273959929,0.6739005518244926,0.0,contact_alignment
82,3677.1991182466086,499.17827305919064,4176.377391305799,True,0.0,0.0,False,221,-1.0,0.4134576618671417,0.47877052426338196,0.9300169944763184,1.0,238.3195185661316,1.0,45.2668496966362,easy,0.05765569381375794,0.057345770725051676,0.0004734322719730377,0.0006005836590337772,0.34914780906103476,0.0,success
83,-227.43194103491481,-2.2761830473863363,-229.70812408230114,False,0.0,0.0,False,1600,-1.0,0.5027916431427002,0.47396761178970337,0.9296309351921082,1.0,214.69061732292175,1.0,45.315797328948975,easy,0.0,0.0,0.006855669708932144,0.006983722823048719,0.7160736470799082,0.0,contact_alignment
84,-203.27528437366897,-2.249021388453724,-205.52430576212268,False,0.0,0.0,False,1600,-1.0,0.5913598537445068,0.47365882992744446,0.9302836060523987,1.0,214.57672834396362,1.0,45.18649697303772,easy,0.0,0.0,0.006115120470452862,0.006176586717080202,0.6261216004087724,0.0,contact_alignment
85,3040.006168512286,499.2102414108285,3539.2164099231145,True,0.0,0.0,False,202,-1.0,0.9950239658355713,0.4797629415988922,0.9267256855964661,1.0,238.16203594207764,1.0,45.18688499927521,easy,0.06593310069471571,0.06582944266602442,0.0005457626262645534,0.0008342439483742575,0.5164533580739802,0.0,success
86,4179.619003060497,499.16110910897845,4678.780112169475,True,0.0,0.0,False,241,-1.0,1.0,0.4787055253982544,0.92926025390625,1.0,239.00437116622925,1.0,45.22034704685211,easy,0.04385887995658079,0.0437425635664406,0.0006907215555205636,0.0007733688744338892,0.6047867725553869,0.0,success
87,3069.7810337651645,499.2130755739807,3568.9941093391453,True,0.0,0.0,False,203,-1.0,0.9914817214012146,0.4820743203163147,0.923712432384491,1.0,238.41143250465393,1.0,45.006940960884094,easy,0.06598373624535912,0.0659229852917628,0.0007009654787806655,0.0008915580121829217,0.45794097190885347,0.0,success
88,-222.5970059657617,-2.263316865475139,-224.86032283123683,False,0.0,0.0,False,1600,-1.0,0.297760933637619,0.47422221302986145,0.9288561940193176,1.0,216.37826323509216,1.0,45.04711002111435,easy,0.0,0.0,0.006673115183172403,0.00677358068323484,0.6815805374361029,0.0,contact_alignment
89,4375.628084246381,499.140233168349,4874.7683174147305,True,0.0,0.0,False,255,-1.0,1.0,0.4800551235675812,0.925914466381073,1.0,238.5581910610199,1.0,45.163277983665466,easy,0.040458302575547875,0.04033489527686568,0.0008633143892567958,0.0008698561448174011,0.7196323208120553,0.0,success
90,-235.2263781791471,-2.266880345390335,-237.49325852453745,False,0.0,0.0,False,1600,-1.0,0.5905783772468567,0.47533825039863586,0.9324820637702942,1.0,214.73278522491455,1.0,45.278548896312714,easy,0.0,0.0,0.007081519199459098,0.007151128490807843,0.7431214963686369,0.0,contact_alignment
