episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max
20260831,-1588.368984690887,-735.0756764355709,-2323.444661126458,False,237.72358905545406,0.0,True,1600,-1.0,1.0,0.5,0.8999999761581421,1.0,276.9999957084656,1.0,39.50000071525574
20260832,-146.98280347217363,-36.47137667349297,-183.4541801456666,False,20.061100642493265,0.0,False,1600,-0.5166876316070557,1.0,0.5,0.8999999761581421,1.0,276.9999957084656,1.0,39.50000071525574
20260833,-1638.7429512274862,-330.32689530928286,-1969.069846536769,False,116.68867635908435,0.0,True,1600,-1.0,1.0,0.5,0.8999999761581421,1.0,276.9999957084656,1.0,39.50000071525574
20260834,-146.73454500431083,-36.47137667349297,-183.20592167780381,False,20.095356725094963,0.0,False,1600,-0.5216189622879028,1.0,0.5,0.8999999761581421,1.0,276.9999957084656,1.0,39.50000071525574
20260835,-149.35225508522052,-36.62090746500946,-185.97316255023,False,20.002029590840518,0.0,False,1600,-0.5242801904678345,1.0,0.5,0.8999999761581421,1.0,276.9999957084656,1.0,39.50000071525574
20260836,-1710.9786798175865,-232.61029033656664,-1943.5889701541535,False,50.30113220290887,0.0,True,1600,-1.0,1.0,0.5,0.8999999761581421,1.0,276.9999957084656,1.0,39.50000071525574
20260837,-148.0415895120924,-36.47137667349297,-184.51296618558536,False,20.108163817333292,0.0,False,1600,-0.5338237881660461,1.0,0.5,0.8999999761581421,1.0,276.9999957084656,1.0,39.50000071525574
20260838,-1660.3586245193676,-429.727607878402,-2090.0862323977694,False,152.46936023928623,0.0,True,1600,-1.0,1.0,0.5,0.8999999761581421,1.0,276.9999957084656,1.0,39.50000071525574
20260839,-1334.3762464543847,-453.13827340175476,-1787.5145198561395,False,144.38497382403196,0.0,True,1600,-1.0,1.0,0.5,0.8999999761581421,1.0,276.9999957084656,1.0,39.50000071525574
20260840,-1593.236742974228,-430.62561166524785,-2023.862354639476,False,150.75530872031314,0.0,True,1600,-1.0,1.0,0.5,0.8999999761581421,1.0,276.9999957084656,1.0,39.50000071525574
