episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max
46,2767.960723861129,495.7068396754234,3263.6675635365523,True,0.0,0.0,False,200,-1.0,0.9633024334907532,0.4916815161705017,0.9159032106399536,1.0,231.45118713378906,1.0,45.06210535764694
47,3765.923150606483,494.6641202763009,4260.587270882784,True,0.0,0.0,False,239,-1.0,0.9850986003875732,0.48787233233451843,0.9168922901153564,1.0,231.8660318851471,1.0,45.075934529304504
48,3129.7035112300127,489.8316514872366,3619.5351627172495,True,52.20844276325609,0.0,False,214,-1.0,1.0,0.4880041480064392,0.9158087372779846,1.0,231.89388036727905,1.0,45.25291204452515
49,2406.7000080174907,496.0112136603896,2902.7112216778805,True,0.0,0.0,False,189,-1.0,0.09594317525625229,0.48644256591796875,0.9113938212394714,1.0,233.07340383529663,1.0,45.113869309425354
50,2298.5772881955854,496.0799770070869,2794.6572652026725,True,0.0,0.0,False,186,-1.0,0.6791646480560303,0.48842141032218933,0.9142968654632568,1.0,231.88083171844482,1.0,45.03825008869171
51,2883.5281661045688,495.6438540475712,3379.17202015214,True,0.0,0.0,False,203,-1.0,1.0,0.4889204800128937,0.9230374693870544,1.0,231.30334377288818,1.0,45.011263489723206
52,2814.6652467822564,495.69919537919634,3310.3644421614526,True,0.0,0.0,False,201,-1.0,0.8473878502845764,0.490816205739975,0.9214940071105957,1.0,232.49576091766357,1.0,44.990769028663635
53,3777.063123716671,494.65637714803836,4271.7195008647095,True,0.0,0.0,False,240,-1.0,1.0,0.4909972548484802,0.9189339876174927,1.0,230.8594262599945,1.0,45.03886133432388
54,2695.8425590932397,495.77140905081905,3191.6139681440586,True,0.0,0.0,False,198,-1.0,0.9099680781364441,0.48649778962135315,0.9199711680412292,1.0,232.25260972976685,1.0,45.025299191474915
55,3218.3633912308073,495.26738223895774,3713.6307734697652,True,0.0,0.0,False,217,-1.0,1.0,0.4907904863357544,0.91862553358078,1.0,233.58326196670532,1.0,45.10501354932785
56,2602.438365739914,495.8552340516725,3098.2935997915865,True,0.0,0.0,False,195,-1.0,0.9682328701019287,0.489207923412323,0.9175273776054382,1.0,232.83563017845154,1.0,45.034741163253784
57,2814.00951632947,495.6975144997773,3309.7070308292473,True,0.0,0.0,False,201,-1.0,0.261087030172348,0.4853416383266449,0.9168539047241211,1.0,232.86484241485596,1.0,45.04442512989044
58,3753.6743910273935,494.68632090453053,4248.360711931924,True,0.0,0.0,False,239,-1.0,1.0,0.49240973591804504,0.9150837063789368,1.0,232.36253142356873,1.0,44.82225090265274
59,2444.520854007125,495.98158966071605,2940.502443667841,True,0.0,0.0,False,190,-1.0,1.0,0.49005818367004395,0.914259135723114,1.0,232.26651072502136,1.0,44.86311465501785
60,3738.099156555364,494.67845371203873,4232.777610267402,True,0.0,0.0,False,239,-1.0,1.0,0.48487967252731323,0.9242933988571167,1.0,233.61441135406494,1.0,45.030483305454254
61,3525.0289841240756,492.4423406596229,4017.4713247836985,True,35.22243825386535,0.0,False,228,-1.0,1.0,0.4917796850204468,0.920448899269104,1.0,231.96707367897034,1.0,44.865154922008514
62,5773.572698657694,491.6426090568205,6265.215307714514,True,0.0,0.0,False,356,-1.0,1.0,0.49217379093170166,0.9216150641441345,1.0,232.49269247055054,1.0,44.9851468205452
63,2915.7273521255024,495.60159442467716,3411.3289465501794,True,0.0,0.0,False,204,-1.0,1.0,0.49092525243759155,0.9222138524055481,1.0,231.03194117546082,1.0,44.89847511053085
64,2886.549648053296,495.6555339001305,3382.2051819534267,True,0.0,0.0,False,203,-1.0,0.9899132251739502,0.4902363419532776,0.9186875224113464,1.0,230.59868574142456,1.0,44.9832609295845
65,2058.799609196884,496.26492082155886,2555.064530018443,True,0.0,0.0,False,179,-1.0,1.0,0.48502060770988464,0.9192736148834229,1.0,231.5165388584137,1.0,45.078675746917725
66,3225.7029060590844,495.27378927087284,3720.9766953299572,True,0.0,0.0,False,216,-1.0,1.0,0.4936842620372772,0.9232480525970459,1.0,231.15767002105713,1.0,44.90949422121048
67,2985.161589629788,495.4834069803775,3480.6449966101654,True,6.620782879615672,0.0,False,206,-1.0,0.6248319745063782,0.4861184358596802,0.9225599765777588,1.0,231.31327748298645,1.0,44.834671914577484
68,3219.133639716251,491.1843606064518,3710.3180003227026,True,45.43269910931077,0.0,False,216,-1.0,0.4345349669456482,0.489994615316391,0.9197325706481934,1.0,232.902330160141,1.0,44.90224897861481
69,5713.297063542852,491.7173715863622,6205.014435129214,True,0.0,0.0,False,354,-1.0,1.0,0.4893961250782013,0.9193889498710632,1.0,231.95878267288208,1.0,44.84676122665405
70,5687.2734865209595,491.7373457843486,6179.010832305308,True,0.0,0.0,False,353,-1.0,1.0,0.49238717555999756,0.9217123985290527,1.0,232.8385591506958,1.0,45.01315772533417
71,3363.2503628830445,-49.03510624022226,3314.215256642822,True,209.98073219725688,0.0,True,342,-1.0,1.0,0.4919060468673706,0.9216781854629517,1.0,231.0937750339508,1.0,44.93466168642044
72,3428.487144048634,210.00830399901446,3638.4954480476486,True,125.10783308246506,0.0,True,334,-1.0,1.0,0.4895566701889038,0.9259361624717712,1.0,232.31335878372192,1.0,44.68523591756821
73,3350.985578385623,-2412.362429115226,938.6231492703969,True,502.0539912288921,0.0,True,332,-1.0,1.0,0.49117451906204224,0.9242777228355408,1.0,231.7886233329773,1.0,44.871475994586945
74,5811.6228593335945,421.4861503130222,6233.109009646617,True,115.69103937031207,0.0,False,363,-1.0,0.9991990923881531,0.489595890045166,0.9230842590332031,1.0,231.7609453201294,1.0,45.00665932893753
75,5686.798387136738,491.154364529811,6177.9527516665485,True,15.246999483124764,0.0,False,356,-1.0,0.2820114493370056,0.4910717308521271,0.9227489829063416,1.0,231.2424087524414,1.0,44.79735255241394
76,5716.916563994329,491.6092242471633,6208.525788241493,True,0.0,0.0,False,356,-1.0,1.0,0.4903434216976166,0.9270994663238525,1.0,231.87051057815552,1.0,44.88361120223999
77,3298.299138865523,495.17148719162066,3793.470626057144,True,3.687294879906843,0.0,False,219,-1.0,0.45541566610336304,0.48998749256134033,0.9236863851547241,1.0,231.66641235351562,1.0,44.906152188777924
78,4732.0763495101355,-3235.830662521073,1496.2456869890625,True,581.9486249569427,0.0,True,403,-1.0,1.0,0.4828701913356781,0.9192928671836853,1.0,231.83263540267944,1.0,44.951901733875275
79,5715.979796750987,491.36334730350046,6207.343144054487,True,0.0,0.0,False,367,-1.0,0.9974082708358765,0.488765686750412,0.9207739233970642,1.0,232.21771001815796,1.0,44.8067569732666
80,3214.86574235175,495.31510563783144,3710.1808479895817,True,0.0,0.0,False,215,-1.0,0.8680477142333984,0.4878880977630615,0.9196133613586426,1.0,232.095468044281,1.0,44.78148311376572
81,5791.904914798583,401.2127257077633,6193.117640506347,True,125.93342882630559,0.0,False,359,-1.0,0.9963178634643555,0.48710888624191284,0.9206012487411499,1.0,233.2975709438324,1.0,44.757001996040344
82,5624.155087253414,491.798445425961,6115.953532679376,True,0.0,0.0,False,349,-1.0,1.0,0.49025240540504456,0.9196099638938904,1.0,232.82733917236328,1.0,44.84206110239029
83,3679.9541114926546,494.76688193930124,4174.720993431956,True,0.0,0.0,False,236,-1.0,0.9928638935089111,0.4896993637084961,0.9217752814292908,1.0,233.44154000282288,1.0,44.69176560640335
84,5450.809206799546,-1033.548970072565,4417.260236726981,True,396.5292570214967,0.0,False,352,-1.0,1.0,0.4818843901157379,0.9188493490219116,1.0,232.40601658821106,1.0,44.69509094953537
85,2895.910338714588,495.5931500514772,3391.503488766065,True,0.0,0.0,False,204,-1.0,0.9858076572418213,0.48968812823295593,0.9156913757324219,1.0,231.83654069900513,1.0,44.69453603029251
86,2061.8052132339603,496.2481542534719,2558.0533674874323,True,0.0,0.0,False,179,-1.0,1.0,0.48315849900245667,0.9245741963386536,1.0,233.17435264587402,1.0,44.59420621395111
87,5596.917668622889,491.6447916567174,6088.562460279607,True,0.0,0.0,False,353,-1.0,0.4881838262081146,0.48877784609794617,0.9203816056251526,1.0,232.8935742378235,1.0,44.6809384226799
88,5791.7934876208255,490.6638669171072,6282.457354537933,True,20.33649363823523,0.0,False,359,-1.0,1.0,0.4848312735557556,0.9242790341377258,1.0,232.57270455360413,1.0,44.68320816755295
89,3164.905216551351,495.3388672512557,3660.2440838026064,True,0.0,0.0,False,214,-1.0,1.0,0.48774710297584534,0.92047518491745,1.0,232.4026381969452,1.0,44.514412581920624
90,5638.183474199022,491.7290917960549,6129.912565995077,True,0.0,0.0,False,351,-1.0,0.6641966104507446,0.4868701696395874,0.9219608902931213,1.0,232.7352237701416,1.0,44.541687071323395
91,5751.131474880591,491.63357292735805,6242.765047807949,True,0.0,0.0,False,355,-1.0,1.0,0.48963046073913574,0.9175852537155151,1.0,233.0374038219452,1.0,44.74638342857361
92,5702.995950099528,491.4310228373816,6194.42697293691,True,0.0,0.0,False,361,-1.0,0.6314813494682312,0.48440006375312805,0.9266349673271179,1.0,232.0194697380066,1.0,44.676766097545624
93,3694.5549229867165,494.6821216061678,4189.237044592885,True,0.0,0.0,False,238,-1.0,0.985011637210846,0.48727738857269287,0.9188492894172668,1.0,233.06853771209717,1.0,44.6189084649086
94,5656.470023684851,491.7221153836699,6148.192139068521,True,0.0,0.0,False,351,-1.0,1.0,0.4832410216331482,0.9217063784599304,1.0,233.06878566741943,1.0,44.39397215843201
95,2863.552258267097,495.6613430583749,3359.2136013254717,True,0.0,0.0,False,202,-1.0,0.2266528457403183,0.4780343770980835,0.92050701379776,1.0,231.5613567829132,1.0,44.354339241981506
96,3454.633220429635,-843.7896316916431,2610.843588737992,True,341.0877022982086,0.0,True,358,-1.0,1.0,0.4862038791179657,0.9184412360191345,1.0,231.92599058151245,1.0,44.53320890665054
97,3327.75638794611,495.1177646800383,3822.8741526261483,True,0.0,0.0,False,222,-1.0,1.0,0.48104897141456604,0.9164381623268127,1.0,231.34323358535767,1.0,44.496890902519226
98,3441.8358975241704,493.9880765645928,3935.823974088763,True,23.51883883968709,0.0,False,223,-1.0,1.0,0.4889402985572815,0.9177764058113098,1.0,233.16415548324585,1.0,44.464891254901886
99,5653.353939300548,491.7291870803595,6145.083126380907,True,0.0,0.0,False,351,-1.0,1.0,0.48581764101982117,0.9130041599273682,1.0,232.74996161460876,1.0,44.680834114551544
100,5690.739831882313,491.5509906289655,6182.290822511279,True,2.166310172421385,0.0,False,356,-1.0,0.9972679018974304,0.4814867377281189,0.91534423828125,1.0,232.6813554763794,1.0,44.58954781293869
101,3254.141388549556,495.23662823496966,3749.3780167845252,True,0.0,0.0,False,217,-1.0,1.0,0.4892522394657135,0.9122545123100281,1.0,233.04970860481262,1.0,44.988349080085754
102,5671.171539224497,491.43780692525155,6162.6093461497485,True,9.44463891590551,0.0,False,355,-1.0,1.0,0.4874206781387329,0.9127136468887329,1.0,233.78316044807434,1.0,44.49462741613388
103,5761.808639599134,491.509683396961,6253.318322996095,True,0.0,0.0,False,358,-1.0,1.0,0.48784369230270386,0.9162424802780151,1.0,233.1313943862915,1.0,44.61133569478989
104,5601.94968538994,491.62349192188003,6093.5731773118205,True,0.0,0.0,False,354,-1.0,0.5963906645774841,0.4887515902519226,0.9139928817749023,1.0,233.3906626701355,1.0,44.58113431930542
105,2696.9748622648804,491.1115116739823,3188.086373938863,True,47.033793153412496,0.0,False,206,-1.0,0.9855378866195679,0.488692969083786,0.9187233448028564,1.0,233.1050956249237,1.0,44.646151661872864
106,3422.615444087458,-3494.3213227550777,-71.7058786676198,True,547.1632841937668,0.0,True,352,-1.0,1.0,0.4877665936946869,0.9121567606925964,1.0,232.55677342414856,1.0,44.45911467075348
107,1969.6937434930232,496.3048302799445,2465.9985737729676,True,0.0,0.0,False,177,-1.0,0.9824398159980774,0.4864141047000885,0.9136028289794922,1.0,232.0262575149536,1.0,44.377437233924866
108,3558.6812694584746,-92.76662818839418,3465.91464127008,True,238.40699020803078,0.0,True,323,-1.0,0.991232693195343,0.4849965572357178,0.9115741848945618,1.0,232.4221956729889,1.0,44.55461084842682
109,5653.322000947777,448.48720761335005,6101.809208561127,True,98.13038412998344,0.0,False,351,-1.0,1.0,0.484926700592041,0.9151384830474854,1.0,233.54791283607483,1.0,44.69470292329788
110,2612.30828889499,490.68991176972327,3102.9982006647133,True,50.476284625833415,0.0,False,196,-1.0,1.0,0.48400840163230896,0.9142408967018127,1.0,232.96035170555115,1.0,44.738789796829224
111,2279.7943156986994,496.06821321405215,2775.8625289127517,True,0.0,0.0,False,186,-1.0,0.1447092890739441,0.4852205216884613,0.9169673919677734,1.0,233.0655312538147,1.0,44.61775481700897
112,5613.527814245011,491.6488773903498,6105.176691635361,True,0.0,0.0,False,352,-1.0,0.35051777958869934,0.4859275221824646,0.9169807434082031,1.0,232.79956817626953,1.0,44.832147657871246
113,3391.04590653301,495.06823322876136,3886.1141397617716,True,0.0,0.0,False,223,-1.0,1.0,0.48388785123825073,0.9169021248817444,1.0,232.0423126220703,1.0,44.64189171791077
114,3473.2929988264714,307.38849832860285,3780.6814971550743,True,53.484294290703005,0.0,True,329,-1.0,1.0,0.4842584431171417,0.9181746244430542,1.0,233.29211592674255,1.0,44.42710041999817
115,5953.341876350829,239.8468788172246,6193.188755168054,True,107.84980207113651,0.0,True,455,-1.0,1.0,0.4851522147655487,0.9171152114868164,1.0,232.1769368648529,1.0,44.62107181549072
116,3521.992130218382,-1476.44238032685,2045.549749891532,True,423.0944083346553,0.0,True,361,-1.0,1.0,0.48519167304039,0.9120280742645264,1.0,231.80322170257568,1.0,44.54473286867142
117,3890.8934984734988,494.5393160952,4385.432814568699,True,0.0,0.0,False,244,-1.0,0.9986721277236938,0.48314568400382996,0.9120000600814819,1.0,232.2425365447998,1.0,44.417209923267365
118,1744.5620801253544,496.4650620623365,2241.027142187691,True,0.0,0.0,False,171,-1.0,0.14703211188316345,0.4819726347923279,0.9119948148727417,1.0,231.5372121334076,1.0,44.273784160614014
119,5676.84535292783,491.665426840564,6168.510779768394,True,0.0,0.0,False,353,-1.0,1.0,0.4833241105079651,0.9128141403198242,1.0,233.44411253929138,1.0,44.47911262512207
120,3379.839424138333,-1256.236338679181,2123.6030854591518,True,372.45660389114107,0.0,True,341,-1.0,1.0,0.4835100471973419,0.9121211171150208,1.0,232.5831651687622,1.0,44.54650819301605
121,2857.3539535942823,495.61186904147394,3352.965822635756,True,0.0,0.0,False,203,-1.0,1.0,0.4868147671222687,0.9094603657722473,1.0,231.85140252113342,1.0,44.4260573387146
122,5610.371672399385,491.7559505459271,6102.1276229453115,True,0.0,0.0,False,350,-1.0,1.0,0.48115602135658264,0.9149755835533142,1.0,231.4928436279297,1.0,44.47451263666153
123,5614.437450084034,491.6347086422121,6106.072158726246,True,0.0,0.0,False,355,-1.0,0.9792894124984741,0.48221495747566223,0.9216102957725525,1.0,232.422753572464,1.0,44.56047713756561
124,2965.2072968213656,495.52059158808675,3460.727888409452,True,0.0,0.0,False,207,-1.0,1.0,0.4846581518650055,0.913225531578064,1.0,230.5751609802246,1.0,44.38861072063446
125,3613.2216473413223,482.5455598509136,4095.767207192236,True,66.53184545897977,0.0,False,232,-1.0,0.49171116948127747,0.4820299446582794,0.9107810258865356,1.0,231.40392065048218,1.0,44.44176822900772
126,5687.328262691183,491.63552817176907,6178.963790862952,True,1.4850625821814765,0.0,False,355,-1.0,0.9828887581825256,0.48235443234443665,0.9147056341171265,1.0,231.83120965957642,1.0,44.604278206825256
127,2381.686905925184,338.0141336688031,2719.701039593987,True,152.7676224693134,0.0,False,189,-1.0,1.0,0.48064157366752625,0.9111441373825073,1.0,230.70515155792236,1.0,44.5638045668602
128,3200.911436908096,495.32377741699014,3696.2352143250864,True,0.0,0.0,False,214,-1.0,1.0,0.47868114709854126,0.9178148508071899,1.0,230.51295518875122,1.0,44.39221978187561
129,3492.39730618155,471.6010378014221,3963.998343982972,True,80.9908460379113,0.0,False,225,-1.0,0.24656450748443604,0.4802621603012085,0.913370668888092,1.0,231.00145816802979,1.0,44.36073958873749
130,3866.419389040519,491.84275444132106,4358.26214348184,True,36.78393790084199,0.0,False,244,-1.0,1.0,0.48710930347442627,0.9118326902389526,1.0,231.6740369796753,1.0,44.333654940128326
131,3774.636585806887,494.30574111640686,4268.942326923294,True,7.263210801506208,0.0,False,250,-1.0,0.6511036157608032,0.48480865359306335,0.913556694984436,1.0,230.27119874954224,1.0,44.27183985710144
132,3467.1503906301855,98.17892422889605,3565.3293148590815,True,153.68045569383213,0.0,True,346,-1.0,1.0,0.48564577102661133,0.914621889591217,1.0,231.95965051651,1.0,44.37699913978577
133,5634.35805974281,491.76665409198586,6126.124713834795,True,0.0,0.0,False,350,-1.0,1.0,0.48346802592277527,0.9129278659820557,1.0,230.29216647148132,1.0,44.36325967311859
134,5391.762459557681,488.6125790881497,5880.3750386458305,True,31.57692166119613,0.0,False,394,-1.0,0.9773454070091248,0.4804065525531769,0.9156098961830139,1.0,231.66844248771667,1.0,44.63101655244827
135,3502.217558486749,-460.9637647539528,3041.253793732796,True,251.41570104071397,0.0,True,363,-1.0,1.0,0.4846566319465637,0.9152154326438904,1.0,230.729079246521,1.0,44.41315025091171
136,2401.269870098181,61.76748758121128,2463.0373576793922,True,176.2457719463135,0.0,True,318,-1.0,1.0,0.48260554671287537,0.9174455404281616,1.0,231.22748494148254,1.0,44.44351017475128
137,3582.0556317756186,-2320.7600104916237,1261.295621283995,True,476.88291709299045,0.0,True,364,-1.0,1.0,0.48355937004089355,0.9178412556648254,1.0,231.99363589286804,1.0,44.450790882110596
138,5480.002166178559,373.7264010932319,5853.728567271791,True,138.62460859535574,0.0,False,374,-1.0,0.9797037243843079,0.48145434260368347,0.9152927398681641,1.0,231.35786294937134,1.0,44.50980842113495
139,5814.914222609694,416.28504982585446,6231.199272435548,True,116.29578077348224,0.0,False,364,-1.0,0.5485047698020935,0.4851059913635254,0.9141932725906372,1.0,230.89702248573303,1.0,44.31503385305405
140,6213.664383960553,490.0093215297229,6703.673705490276,True,0.0,0.0,False,415,-1.0,0.6739479899406433,0.4800092875957489,0.9131999015808105,1.0,230.40058493614197,1.0,44.69049096107483
141,3579.6033653862182,304.0135322826024,3883.6168976688205,True,135.72763998586126,0.0,False,251,-1.0,0.668790340423584,0.4835429787635803,0.9212241768836975,1.0,229.7528636455536,1.0,44.401250779628754
142,5541.030721483507,436.57984454245997,5977.610566025966,True,105.79229829566472,0.0,False,392,-1.0,0.7221537232398987,0.4856831431388855,0.9151196479797363,1.0,230.423024892807,1.0,44.3951091170311
143,5338.831055126621,-1910.7200150532565,3428.111040073365,True,485.3346897432171,0.0,False,389,-1.0,0.987497866153717,0.48254626989364624,0.9149404168128967,1.0,229.17184233665466,1.0,44.404123425483704
