seed,variant,success,steps,completion_time_s,peg1_depth_m,peg2_depth_m,mean_depth_m,min_depth_m,peg1_lateral_error_m,peg2_lateral_error_m,mean_lateral_error_m,max_lateral_error_m,orientation_error_deg,peak_contact_force_N,mean_force_all_steps_N,mean_force_contact_steps_N,peak_contact_torque_Nm,contact_steps,mean_trajectory_residual_norm,peak_trajectory_residual_norm,mean_impedance_residual_norm,peak_impedance_residual_norm,mean_impedance_k_parallel,mean_impedance_k_lateral,mean_impedance_k_rotation,mean_impedance_d_parallel,mean_impedance_d_lateral,mean_impedance_d_rotation,jam,final_stage,failure_reason,setting,train_seed,checkpoint
41000000,a2po,1,207,1.6560000000000001,0.06347258953868133,0.06327508728454627,0.0633738384116138,0.06327508728454627,0.0007422981755249551,0.0007198045689410692,0.0007310513722330121,0.0007422981755249551,0.5289449134560354,57.7646911780663,0.2790564791210932,9.627448529677716,0.0,6,0.03203474911793634,0.04788966849446297,0.032380499744310905,0.06096692383289337,0.49956394681608046,0.6598379565897771,0.6495812961444762,0.8415826089716189,0.9046671065155435,0.8979126145874244,0,SUCCESS,success,nominal,20260901,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260901/checkpoint_best.pt
41000001,a2po,1,352,2.816,0.0369228341751464,0.03678126034650826,0.03685204726082733,0.03678126034650826,0.0009828905861574491,0.0009636856826135964,0.0009732881343855228,0.0009828905861574491,0.5362039815392179,0.0,0.0,0.0,0.0,5,0.022922379996585238,0.04774507135152817,0.04253593959517523,0.06159428134560585,0.4991627066311511,0.6729904369197108,0.6482125808569518,0.8297796284949238,0.9129699880087917,0.8955625932325016,0,SUCCESS,success,nominal,20260901,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260901/checkpoint_best.pt
41000002,a2po,1,205,1.6400000000000001,0.06298424595092025,0.06275735009470526,0.06287079802281276,0.06275735009470526,0.000834943009765158,0.0008277727001497221,0.00083135785495744,0.000834943009765158,0.5144610555539043,0.0,0.0,0.0,0.0,6,0.031413283319462366,0.047639500349760056,0.03179227694323877,0.061297494918107986,0.4995015151617004,0.6619046313006703,0.6494070939901398,0.8397786457364153,0.905801584953215,0.8975681165369546,0,SUCCESS,success,nominal,20260901,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260901/checkpoint_best.pt
41000003,a2po,1,386,3.088,0.039950754650394965,0.03983208623198081,0.03989142044118789,0.03983208623198081,0.0009455158999398692,0.0008112881428584814,0.0008784020213991753,0.0009455158999398692,0.40103573641428636,0.0,0.0,0.0,0.0,6,0.022097342048043027,0.04797098785638809,0.044520574624872154,0.061031170189380646,0.4991452934056366,0.6736624081826581,0.648132612822587,0.8291754364349682,0.9134340533320768,0.895444954769599,0,SUCCESS,success,nominal,20260901,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260901/checkpoint_best.pt
41000004,a2po,1,359,2.872,0.037348567721514944,0.0372118905093949,0.03728022911545492,0.0372118905093949,0.0009577595012884383,0.0009255001537289406,0.0009416298275086894,0.0009577595012884383,0.524427837501522,0.0,0.0,0.0,0.0,5,0.022721962177020844,0.04790017381310463,0.04299718433534493,0.06129841506481171,0.4991642964749615,0.6729579875064096,0.6482082477519107,0.8298016240337766,0.9129810394682925,0.8955643804624552,0,SUCCESS,success,nominal,20260901,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260901/checkpoint_best.pt
41000005,a2po,1,206,1.6480000000000001,0.06396542450760034,0.06380603510439507,0.06388572980599772,0.06380603510439507,0.0009978067716185672,0.0009523758427803199,0.0009750913071994436,0.0009978067716185672,0.561569129719831,0.0,0.0,0.0,0.0,5,0.0316648291903141,0.04777916893362999,0.03169152338184344,0.06087332218885422,0.4995308966891279,0.660919522776187,0.6494953056562294,0.8406344527758441,0.9052419818720772,0.8977247036776497,0,SUCCESS,success,nominal,20260901,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260901/checkpoint_best.pt
41000006,a2po,1,249,1.992,0.06254594539492976,0.062014739679971634,0.0622803425374507,0.062014739679971634,0.0007750277885765417,0.0008285996485005646,0.0008018137185385532,0.0008285996485005646,0.27801172036149957,54.93729685001895,0.22063171425710423,9.156216141669825,0.0,6,0.028142848418629074,0.04790249094367027,0.036907292039406646,0.06023352965712547,0.49939586551313897,0.6655517821331101,0.6490075865902575,0.836507249548732,0.9081705564475921,0.8969257184300556,0,SUCCESS,success,nominal,20260901,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260901/checkpoint_best.pt
41000007,a2po,1,385,3.08,0.03993407417667405,0.03981728344987631,0.03987567881327518,0.03981728344987631,0.0009889265323984547,0.0008095536516636456,0.0008992400920310503,0.0009889265323984547,0.41244968664635007,0.0,0.0,0.0,0.0,5,0.022093508737282705,0.04793107882142067,0.04500046212153582,0.0610053613781929,0.49914166106806174,0.6738417823593338,0.6481102646171273,0.8290095550673349,0.9135517773690162,0.8954057959767131,0,SUCCESS,success,nominal,20260901,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260901/checkpoint_best.pt
41000008,a2po,1,266,2.128,0.05335892632385908,0.05322867234505044,0.05329379933445476,0.05322867234505044,0.00045576956730736723,0.0005431536034083529,0.00049946158535786,0.0005431536034083529,0.11554699499756857,54.59752642483933,0.2052538587399975,9.099587737473222,0.0,6,0.026500570474024442,0.04774231091141701,0.036139726739891465,0.06145912781357765,0.4993305705991903,0.6672916934454352,0.6488179046856729,0.8349016337914574,0.9093379588951742,0.8965983771740046,0,SUCCESS,success,nominal,20260901,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260901/checkpoint_best.pt
41000009,a2po,1,271,2.168,0.049181768005501225,0.04911147080448078,0.049146619404991,0.04911147080448078,0.0008407757021433208,0.0009699312741271263,0.0009053534881352236,0.0009699312741271263,0.2230004588617047,56.331619213951186,0.20786575355701545,8.047374173421598,0.0,7,0.026271265415935278,0.047482360154390335,0.03757229333011454,0.061052389442920685,0.4992797978469806,0.6692724593011216,0.648647115899188,0.8331974025582035,0.9104113275274579,0.8962745035266524,0,SUCCESS,success,nominal,20260901,results/a2po_dual_panda_dynamic_vertical/formal/seed_20260901/checkpoint_best.pt
