episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max
0,3256.199757477839,496.25844772418964,3752.4582052020287,True,38.260249184575,0.0,False,208,-1.0,1.0,0.48489809036254883,0.9160928726196289,1.0,233.50665926933289,1.0,45.36386251449585
1,-116.50774796335847,-1.4700959346802371,-117.9778438980387,False,0.0,0.0,False,800,-1.0,0.24738480150699615,0.48054176568984985,0.9190002083778381,1.0,214.9802601337433,1.0,45.322817265987396
2,3135.6637579199914,499.19668003015346,3634.860437950145,True,0.0,0.0,False,204,-1.0,0.9788618087768555,0.4781351387500763,0.9184421300888062,1.0,232.3674440383911,1.0,45.28291314840317
3,2428.2206084721415,499.2199467313222,2927.4405552034636,True,0.0,0.0,False,185,-1.0,0.6205348372459412,0.4859197437763214,0.9179166555404663,1.0,233.71567010879517,1.0,45.22141516208649
4,3219.7099722435632,499.20309585399,3718.913068097553,True,0.0,0.0,False,207,-1.0,1.0,0.4817982614040375,0.9160019755363464,1.0,233.57052326202393,1.0,45.254918932914734
5,-125.73743150828808,-1.462361174893505,-127.19979268318158,False,0.0,0.0,False,800,-1.0,0.362692266702652,0.48076486587524414,0.9192469120025635,1.0,214.85186576843262,1.0,45.41907072067261
6,2852.612138244391,499.2104412548866,3351.8225794992777,True,0.0,0.0,False,196,-1.0,0.9639145135879517,0.48353520035743713,0.918668270111084,1.0,232.8287649154663,1.0,45.372213423252106
7,-132.74758244271953,-1.4715905009765429,-134.21917294369607,False,0.0,0.0,False,800,-1.0,0.9965327978134155,0.4801311492919922,0.9216002225875854,1.0,215.54144501686096,1.0,45.56411951780319
8,-114.5532852001023,-1.465630637363381,-116.01891583746567,False,0.0,0.0,False,800,-1.0,0.7812729477882385,0.47992143034935,0.920609176158905,1.0,215.03581762313843,1.0,45.44918864965439
9,-136.06401268749894,-1.455785053107355,-137.5197977406063,False,0.0,0.0,False,800,-1.0,0.695399820804596,0.4783762991428375,0.9208824038505554,1.0,216.94243907928467,1.0,45.41852205991745
10,4466.1811080170455,499.1168546386526,4965.297962655698,True,0.0,0.0,False,283,-1.0,1.0,0.48161232471466064,0.9227436184883118,1.0,234.24872756004333,1.0,45.376020669937134
11,-151.66643520269878,-1.4674231918376992,-153.13385839453647,False,0.0,0.0,False,800,-1.0,1.0,0.47877949476242065,0.9212853908538818,1.0,215.50312042236328,1.0,45.393575727939606
12,-143.32852073888506,-1.493860719082754,-144.82238145796782,False,0.0,0.0,False,800,-1.0,0.9349656701087952,0.47803276777267456,0.9203464388847351,1.0,216.37486934661865,1.0,45.49808621406555
13,-180.98143451294249,-1.4752201016919813,-182.45665461463446,False,0.0,0.0,False,800,-1.0,1.0,0.4795742630958557,0.9215056300163269,1.0,216.4149296283722,1.0,45.50640165805817
14,4366.5292364460565,499.090646507077,4865.619882953133,True,0.0,0.0,False,306,-1.0,0.5485319495201111,0.4818885326385498,0.9218964576721191,1.0,233.90259742736816,1.0,45.42011380195618
15,4468.558815745079,499.128920887414,4967.687736632493,True,0.0,0.0,False,280,-1.0,0.5596247315406799,0.47946348786354065,0.9201276302337646,1.0,234.28640127182007,1.0,45.25363385677338
16,4444.506858221395,499.067319205348,4943.5741774267435,True,0.0,0.0,False,314,-1.0,0.9950810074806213,0.4788917303085327,0.9158235192298889,1.0,233.0318558216095,1.0,45.351128578186035
17,4408.329783609894,499.1161832569846,4907.445966866878,True,0.0,0.0,False,271,-1.0,0.18375366926193237,0.48171427845954895,0.9187211394309998,1.0,235.51715850830078,1.0,45.29716998338699
18,4526.535054447654,499.1056165317627,5025.640670979416,True,0.0,0.0,False,294,-1.0,0.2945021390914917,0.4846298098564148,0.918699324131012,1.0,232.86110758781433,1.0,45.228977501392365
19,3088.909280490318,499.2021124669106,3588.1113929572284,True,0.0,0.0,False,203,-1.0,1.0,0.4844915568828583,0.9197788834571838,1.0,235.08447647094727,1.0,45.39291650056839
