episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max,curriculum,mean_depth_m,min_depth_m,mean_lateral_error_m,max_lateral_error_m,orientation_error_deg,mean_force_all_steps_N,failure_reason
29,2873.97718977271,492.577911857252,3366.555101629962,True,57.52324554896158,0.0,False,197,-1.0,0.37543442845344543,0.48522740602493286,0.9201186895370483,1.0,236.49349808692932,1.0,45.340082347393036,easy,0.07462075493374629,0.07457160885585551,0.0007120520808903647,0.0008265049719021776,1.0174664121717298,0.29199617029929736,success
30,1846.3866718304455,499.2357230528127,2345.622394883258,True,0.0,0.0,False,170,-1.0,0.6710849404335022,0.4871692359447479,0.9224543571472168,1.0,235.54651021957397,1.0,45.10685980319977,easy,0.07499346923351807,0.07481145585241762,0.0009055115513976043,0.0009431322785382595,1.4516212018722006,0.0,success
31,3124.36826037474,496.93926964245156,3621.3075300171918,True,31.079107242417013,0.0,False,204,-1.0,0.1684059202671051,0.4841976463794708,0.9211575388908386,1.0,236.6956901550293,1.0,45.156322717666626,easy,0.07028550409158886,0.0701228606694112,0.0004459667839334107,0.0006265582198688745,0.7546439779188747,0.21406005822375546,success
32,3071.8244088269826,499.2067900082795,3571.031198835262,True,0.0,0.0,False,203,-1.0,0.9198024868965149,0.48405158519744873,0.917951762676239,1.0,235.72739362716675,1.0,45.237019658088684,easy,0.06609157263414166,0.0660623879423072,0.0007951427531333697,0.0009256788057206585,0.5220169467162418,0.0,success
33,3852.091632346698,498.38021703886164,4350.47184938556,True,0.0,0.0,False,965,-1.0,0.9900303483009338,0.4806075692176819,0.9269647002220154,1.0,236.8026053905487,1.0,45.30655562877655,easy,0.04372245979288242,0.04365839285809418,0.00029341980443042164,0.00030645999703635975,0.4049671605634064,0.0,success
34,3292.103602487105,492.5756761306295,3784.679278617735,True,57.4736568958278,0.0,False,209,-1.0,1.0,0.48046791553497314,0.9259377717971802,1.0,237.697274684906,1.0,45.2432781457901,easy,0.06545393891627066,0.06524650297185305,0.000741495179318673,0.0007792193304614694,0.42968411232786524,0.27499357366424787,success
35,-269.9025588477356,-2.2963466884799617,-272.19890553621553,False,0.0,0.0,False,1600,-1.0,0.5722529292106628,0.4804031252861023,0.9261024594306946,1.0,215.86683988571167,1.0,45.38611978292465,easy,0.0,0.0,0.007992019682399706,0.008065769101555887,0.8283569556162714,0.0,contact_alignment
36,-247.61320951664092,-2.3295411339260235,-249.94275065056695,False,0.0,0.0,False,1600,-1.0,0.6257393956184387,0.48257943987846375,0.9285731911659241,1.0,216.27148747444153,1.0,45.36265045404434,easy,0.0,0.0,0.007287913184412242,0.007305676879228672,0.7748508642454192,0.0,contact_alignment
37,3123.848008650443,496.43787218533174,3620.2858808357746,True,37.13340712615497,0.0,False,204,-1.0,0.9968615770339966,0.48624926805496216,0.9233450889587402,1.0,236.88788652420044,1.0,45.30225187540054,easy,0.0692228413690095,0.06914840438733846,0.0009298001549343334,0.0009729384275398162,0.5995380809878877,0.1820265055203675,success
38,3135.364519948147,499.2027792837494,3634.5672992318964,True,0.0,0.0,False,204,-1.0,0.9952855706214905,0.4875807762145996,0.9248757362365723,1.0,236.65876030921936,1.0,45.24143189191818,easy,0.06631747999925935,0.06620361499117433,0.0008724562816693859,0.0008941006183089911,0.4830500931713424,0.0,success
39,1794.1603044874316,499.2456316620739,2293.4059361495056,True,0.0,0.0,False,169,-1.0,0.13241149485111237,0.48895254731178284,0.9209383130073547,1.0,236.20335936546326,1.0,45.156489610672,easy,0.07728217700843697,0.07706775326175232,0.0008268693831487341,0.0008698983237265976,1.4808771983159388,0.0,success
40,-225.68073906119417,-2.3244451139013034,-228.00518417509548,False,0.0,0.0,False,1600,-1.0,0.7172611355781555,0.48151424527168274,0.9257214665412903,1.0,215.79373955726624,1.0,45.48426330089569,easy,0.0,0.0,0.006719685080645361,0.006811185433593221,0.7009956168925389,0.0,contact_alignment
41,-224.85049056398958,-2.295882866731927,-227.1463734307215,False,0.0,0.0,False,1600,-1.0,0.5440744161605835,0.48255422711372375,0.9261325597763062,1.0,216.5075719356537,1.0,45.30607998371124,easy,0.0,0.0,0.006671595954471343,0.006693838620173782,0.6832941456368413,0.0,contact_alignment
42,3021.1445469422883,489.8706111363005,3511.0151580785887,True,68.29044523982832,0.0,False,201,-1.0,0.41761595010757446,0.4864409863948822,0.9255312085151672,1.0,236.42149806022644,1.0,45.21832138299942,easy,0.07177826183773864,0.07153610322167636,0.00048234984578882496,0.0008031644193833359,0.7997417041384149,0.3397534589046185,success
43,-232.41659006702199,-2.2902181781281588,-234.70680824515014,False,0.0,0.0,False,1600,-1.0,0.49819451570510864,0.4860907793045044,0.9258427023887634,1.0,216.37631058692932,1.0,45.32879203557968,easy,0.0,0.0,0.006876961875929613,0.006966517371319082,0.721978350673496,0.0,contact_alignment
44,-208.0288571063299,-2.3340857373570776,-210.36294284368697,False,0.0,0.0,False,1600,-1.0,0.5810745358467102,0.48380380868911743,0.9280596375465393,1.0,217.1710228919983,1.0,45.318304896354675,easy,0.0,0.0,0.006175221881248905,0.006205085742106786,0.6407124940352086,0.0,contact_alignment
45,2812.48265486111,499.2108932128248,3311.693548073935,True,0.0,0.0,False,195,-1.0,0.9931343197822571,0.47967177629470825,0.9216811060905457,1.0,236.05598092079163,1.0,45.195613503456116,easy,0.06969020813301878,0.069550954989847,0.00042726522631925736,0.000547550141307203,0.8486189343925825,0.0,success
46,4148.291584084733,499.1707232761133,4647.462307360846,True,0.0,0.0,False,239,-1.0,1.0,0.48435720801353455,0.9253133535385132,1.0,237.08876132965088,1.0,45.236341655254364,easy,0.04462415804634978,0.044489194958211326,0.0007225552720432208,0.0007536733409692958,0.5753280553705625,0.0,success
47,2983.570229740037,499.19918945622317,3482.76941919626,True,0.0,0.0,False,200,-1.0,1.0,0.48236283659935,0.923762321472168,1.0,237.21655130386353,1.0,45.41360080242157,easy,0.06754094626770377,0.06739149618298818,0.0006779098152522339,0.0008044662631021014,0.6226375449601178,0.0,success
48,-225.43053247655268,-2.2808708787527916,-227.71140335530546,False,0.0,0.0,False,1600,-1.0,0.31374067068099976,0.48477011919021606,0.9270687699317932,1.0,216.5249752998352,1.0,45.31143933534622,easy,0.0,0.0,0.006702403142837245,0.006772335189002504,0.6851762432394304,0.0,contact_alignment
49,4175.0358229568465,499.15028370574487,4674.186106662592,True,0.0,0.0,False,246,-1.0,1.0,0.48994186520576477,0.92478346824646,1.0,237.97120332717896,1.0,45.31116187572479,easy,0.04414151792226139,0.044060402925724496,0.0009629314754737082,0.0009666920222659356,0.6141402580664016,0.0,success
50,-237.45057857692345,-2.279672408086054,-239.7302509850095,False,0.0,0.0,False,1600,-1.0,0.6072718501091003,0.4838186800479889,0.9268624782562256,1.0,217.14348435401917,1.0,45.19210249185562,easy,0.0,0.0,0.007096406808153865,0.007146379593031063,0.7346300740021339,0.0,contact_alignment
51,2452.3692678942657,499.2236448254338,2951.5929127196996,True,0.0,0.0,False,185,-1.0,0.5121312737464905,0.4909672439098358,0.9213244318962097,1.0,236.4470374584198,1.0,45.24463415145874,easy,0.07452015903827239,0.07432827021438126,0.0006796663326674689,0.0007410605575192877,1.0965416751274237,0.0,success
52,4081.588295970014,499.1717844513282,4580.760080421342,True,0.0,0.0,False,236,-1.0,1.0,0.48949378728866577,0.9261074662208557,1.0,238.03706645965576,1.0,45.18762767314911,easy,0.04599273513789634,0.04584621697540739,0.0006886381770447897,0.0006927078587322259,0.5024356890629919,0.0,success
53,3801.5582082010374,499.17909247978304,4300.73730068082,True,0.0,0.0,False,228,-1.0,1.0,0.48543429374694824,0.9284116625785828,1.0,236.68715119361877,1.0,45.18795520067215,easy,0.04967226189688655,0.04952545371641255,0.0005565912584239478,0.0005994807881689854,0.24626929225165795,0.0,success
54,-248.66137471530934,-2.3041673800926885,-250.96554209540201,False,0.0,0.0,False,1600,-1.0,0.5406762957572937,0.48374199867248535,0.9282310605049133,1.0,216.98885321617126,1.0,45.352361500263214,easy,0.0,0.0,0.007279894197817279,0.0073102782324533,0.7512517034534506,0.0,contact_alignment
55,3947.1572481726444,498.95700740526917,4446.114255577913,True,9.117976149096602,0.0,False,231,-1.0,0.9943526387214661,0.4889678955078125,0.9226425290107727,1.0,237.93777585029602,1.0,45.04189670085907,easy,0.04926775521944106,0.049019482032576736,0.0005466378831374272,0.0006061959024049547,0.519797984051616,0.060119974659473115,success
56,-245.1372870525218,-2.251509463386374,-247.38879651590818,False,0.0,0.0,False,1600,-1.0,0.26830825209617615,0.48590749502182007,0.9315018057823181,1.0,217.1706509590149,1.0,45.20428150892258,easy,0.0,0.0,0.007242683685835185,0.0072636793403902476,0.7487572502346815,0.0,contact_alignment
57,3404.726364346138,499.191801161035,3903.918165507173,True,0.0,0.0,False,212,-1.0,1.0,0.49104946851730347,0.9287741184234619,1.0,237.39301800727844,1.0,45.152868032455444,easy,0.06009425760153085,0.05997050346210264,0.0008022796452169093,0.000850847938883847,0.23660135673453664,0.0,success
58,-216.46163731903334,-2.2587202190673565,-218.7203575381007,False,0.0,0.0,False,1600,-1.0,0.3815133571624756,0.4876333773136139,0.9293132424354553,1.0,217.4818193912506,1.0,45.45040279626846,easy,0.0,0.0,0.0064388024055738406,0.006464412135128887,0.6537498697606396,0.0,contact_alignment
59,-221.45674381835641,-2.237430048084236,-223.69417386644065,False,0.0,0.0,False,1600,-1.0,0.4264289438724518,0.48360970616340637,0.929004967212677,1.0,216.85038566589355,1.0,45.282214283943176,easy,0.0,0.0,0.006592586061522037,0.0065948335248314375,0.6834320401325862,0.0,contact_alignment
60,-222.0644690263474,-2.2572715637989997,-224.32174059014642,False,0.0,0.0,False,1600,-1.0,0.6492692828178406,0.48851343989372253,0.9271778464317322,1.0,217.31871128082275,1.0,45.214190781116486,easy,0.0,0.0,0.006608289975545301,0.006668834137696415,0.6833745036944027,0.0,contact_alignment
61,-284.05295821672655,-2.2658838587752865,-286.31884207550183,False,0.0,0.0,False,1600,-1.0,0.5146209597587585,0.48798954486846924,0.9279654622077942,1.0,217.3741912841797,1.0,45.163467824459076,easy,0.0,0.0,0.008380185093929387,0.00846494309437849,0.866579505141171,0.0,contact_alignment
62,-231.69899282911254,-2.2592644198994325,-233.95825724901198,False,0.0,0.0,False,1600,-1.0,0.37264275550842285,0.4866977632045746,0.9281013607978821,1.0,216.94361686706543,1.0,45.19095927476883,easy,0.0,0.0,0.006962201316162809,0.007093682766397181,0.731682885921771,0.0,contact_alignment
63,3357.759083357391,499.20035216503567,3856.9594355224267,True,0.0,0.0,False,210,-1.0,1.0,0.4894981384277344,0.9243595600128174,1.0,238.2462477684021,1.0,45.15619337558746,easy,0.061859197406291595,0.06171498964811144,0.0007908766361489644,0.0008037629811703611,0.3501879312725782,0.0,success
64,-247.90898744732306,-2.2717835721898973,-250.18077101951295,False,0.0,0.0,False,1600,-1.0,0.4840261936187744,0.487465500831604,0.9289286732673645,1.0,217.0029091835022,1.0,45.27679234743118,easy,0.0,0.0,0.007331890114173945,0.007400445531193955,0.7674343319077852,0.0,contact_alignment
65,3120.052434485975,499.20709545542053,3619.2595299413956,True,0.0,0.0,False,207,-1.0,0.7387785911560059,0.4931337833404541,0.9206622242927551,1.0,237.6896345615387,1.0,45.34174710512161,easy,0.06568037807662139,0.06560278440143921,0.0007519105094270788,0.0008285486791885896,0.47037456554333684,0.0,success
66,-190.6971476163349,-2.270493075047566,-192.96764069138246,False,0.0,0.0,False,1600,-1.0,0.22080770134925842,0.4882626235485077,0.9224548935890198,1.0,217.1504271030426,1.0,45.30218094587326,easy,0.0,0.0,0.005669486738717932,0.005703026051070631,0.6042877692519357,0.0,contact_alignment
67,5696.3435364804955,495.9145750056918,6192.258111486187,True,39.70618644705047,0.0,False,334,-1.0,0.9942212700843811,0.4918147325515747,0.9281189441680908,1.0,238.6072862148285,1.0,45.340585112571716,easy,0.038922161171936524,0.03879571979055861,0.0008142107073693277,0.0008505680926315384,0.25102330211574747,0.11888079774566009,success
68,2915.2021585665007,499.2134024334707,3414.4155609999716,True,0.0,0.0,False,197,-1.0,1.0,0.49167901277542114,0.920917272567749,1.0,238.04572939872742,1.0,45.11430323123932,easy,0.07052129371498375,0.07043688244667073,0.0005746154910117731,0.0006553589535711769,0.7635317711995107,0.0,success
69,-290.8077973150827,-2.2636153235808054,-293.0714126386635,False,0.0,0.0,False,1600,-1.0,0.6526000499725342,0.48851117491722107,0.9237688779830933,1.0,217.2656488418579,1.0,45.34938037395477,easy,0.0,0.0,0.008492237524486756,0.00859842709854241,0.9001480050510318,0.0,contact_alignment
70,-288.0779715622815,-2.270405254310659,-290.3483768165922,False,0.0,0.0,False,1600,-1.0,0.381059467792511,0.4868248701095581,0.9250665903091431,1.0,217.29865789413452,1.0,45.37886619567871,easy,0.0,0.0,0.008367486607908606,0.008426379785097185,0.8931549315403942,0.0,contact_alignment
71,1700.0809388378714,499.2461057968526,2199.327044634724,True,0.0,0.0,False,166,-1.0,0.257685124874115,0.49046236276626587,0.9252533912658691,1.0,238.00540566444397,1.0,45.19467890262604,easy,0.0766445741912224,0.07643291962038395,0.0008167563825574785,0.0008209354921306631,1.5154224542352377,0.0,success
72,3027.1658472180316,499.21004842620107,3526.3758956442325,True,0.0,0.0,False,201,-1.0,1.0,0.48986491560935974,0.9192467927932739,1.0,238.45364689826965,1.0,45.09021431207657,easy,0.066895903330673,0.06682774243752843,0.0007489836944148225,0.0007992233571451446,0.5545748286682914,0.0,success
73,-256.0046426422178,-2.2629335035824183,-258.2675761458002,False,0.0,0.0,False,1600,-1.0,0.6157718896865845,0.48563772439956665,0.9230981469154358,1.0,217.13472843170166,1.0,45.37477731704712,easy,0.0,0.0,0.007527886486565671,0.00758896232511726,0.7790393960802415,0.0,contact_alignment
74,3342.0739106403094,499.19815024881524,3841.2720608891245,True,0.0,0.0,False,209,-1.0,1.0,0.48767608404159546,0.9215370416641235,1.0,238.28590512275696,1.0,45.21243631839752,easy,0.06359159016001517,0.0635045516589522,0.0007517052895753663,0.0007659598573650041,0.29064018721377705,0.0,success
75,3199.755750036896,499.20445631365925,3698.9602063505554,True,0.0,0.0,False,205,-1.0,0.9821482300758362,0.48805075883865356,0.915748655796051,1.0,238.2991087436676,1.0,45.39819657802582,easy,0.06625213388301397,0.0662292421133726,0.0009273328046325528,0.0009540265052484332,0.46905427465789723,0.0,success
76,1732.1244550445354,499.2387810827121,2231.3632361272475,True,0.0,0.0,False,167,-1.0,0.12836067378520966,0.4845508635044098,0.9178230166435242,1.0,237.90895104408264,1.0,45.20528703927994,easy,0.07763431823870345,0.07745323290826403,0.000843896720905423,0.0008740153682770827,1.5283172625005745,0.0,success
77,-264.7000623247687,-2.2819129766028468,-266.9819753013715,False,0.0,0.0,False,1600,-1.0,0.6614245176315308,0.4828072488307953,0.9248361587524414,1.0,217.48477935791016,1.0,45.316133201122284,easy,0.0,0.0,0.007786520109504877,0.007880424376680344,0.7887858759399414,0.0,contact_alignment
78,-219.8275748601898,-2.2365973974453794,-222.06417225763516,False,0.0,0.0,False,1600,-1.0,0.5382847785949707,0.48753613233566284,0.9200321435928345,1.0,216.6288685798645,1.0,45.48494130373001,easy,0.0,0.0,0.006575614171838826,0.006593378198614008,0.7019219941622477,0.0,contact_alignment
79,1753.1921430780126,499.2357363787595,2252.427879456772,True,0.0,0.0,False,167,-1.0,0.12939812242984772,0.4914442002773285,0.9190561771392822,1.0,237.56528496742249,1.0,45.28695821762085,easy,0.07496013519731093,0.07479474919899787,0.0007325375520988251,0.0007380163612221369,1.382548961484724,0.0,success
80,-281.1728641455028,-2.2823736803406574,-283.4552378258434,False,0.0,0.0,False,1600,-1.0,0.4862738251686096,0.4870742857456207,0.9189395904541016,1.0,217.42995023727417,1.0,45.51558077335358,easy,0.0,0.0,0.008243657670601513,0.00828367992586244,0.8907146878562613,0.0,contact_alignment
81,-287.0273434740567,-2.2638422777514027,-289.2911857518081,False,0.0,0.0,False,1600,-1.0,0.4981585741043091,0.4846888780593872,0.9214543104171753,1.0,216.95802927017212,1.0,45.45710563659668,easy,0.0,0.0,0.00835137503078157,0.008370882747055145,0.8891723721827,0.0,contact_alignment
82,3221.348656966717,499.19460350970473,3720.543260476422,True,0.0,0.0,False,213,-1.0,1.0,0.4910378158092499,0.9197991490364075,1.0,238.03311467170715,1.0,45.29465615749359,easy,0.06486378240177233,0.064787746851458,0.0008381463511443941,0.0008869050581083279,0.3605741902468671,0.0,success
83,-241.12130770189756,-2.285948510701289,-243.40725621259887,False,0.0,0.0,False,1600,-1.0,0.38962891697883606,0.4849105477333069,0.922699511051178,1.0,216.8347179889679,1.0,45.451639890670776,easy,0.0,0.0,0.007053451318117783,0.007136964799819133,0.7296447031985905,0.0,contact_alignment
84,-275.2216994438311,-2.2817078351823836,-277.50340727901346,False,0.0,0.0,False,1600,-1.0,0.38695523142814636,0.4874691665172577,0.921670138835907,1.0,216.9135057926178,1.0,45.52972078323364,easy,0.0,0.0,0.00805166043539126,0.008077345330450144,0.8485559713479394,0.0,contact_alignment
85,2864.0786489873394,499.2139344083164,3363.292583395656,True,0.0,0.0,False,196,-1.0,0.1998351514339447,0.4903433620929718,0.9194758534431458,1.0,238.5228729248047,1.0,45.561580657958984,easy,0.0724192445640883,0.07241126736149962,0.0005596078224254441,0.0005624817839967988,0.8192963252853943,0.0,success
86,-205.34144263771537,-2.3048299122708134,-207.64627254998618,False,0.0,0.0,False,1600,-1.0,0.6649717688560486,0.48638710379600525,0.9205336570739746,1.0,217.52299547195435,1.0,45.54227530956268,easy,0.0,0.0,0.006067826254318809,0.006112920028640312,0.6460098311459956,0.0,contact_alignment
87,-244.71654981093513,-2.2641177173188476,-246.98066752825397,False,0.0,0.0,False,1600,-1.0,0.307290256023407,0.4868841767311096,0.9252451062202454,1.0,217.2553586959839,1.0,45.577460527420044,easy,0.0,0.0,0.007142835292506799,0.007194118863325541,0.7751796979256426,0.0,contact_alignment
88,3030.044700324681,499.1914700075786,3529.2361703322595,True,0.0,0.0,False,201,-1.0,1.0,0.4904477298259735,0.9256616234779358,1.0,238.2619309425354,1.0,45.39929389953613,easy,0.07191764021556406,0.0718641369915187,0.0008078887828097733,0.0008149431681096212,0.7927203672568832,0.0,success
89,-232.12386542454158,-2.266526677232839,-234.3903921017744,False,0.0,0.0,False,1600,-1.0,0.503487765789032,0.49017587304115295,0.924290120601654,1.0,217.90769815444946,1.0,45.61293989419937,easy,0.0,0.0,0.006829841718596809,0.006931995039411796,0.717918135914585,0.0,contact_alignment
