episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max,curriculum,mean_depth_m,min_depth_m,mean_lateral_error_m,max_lateral_error_m,orientation_error_deg,mean_force_all_steps_N,failure_reason
26,3281.9385170188425,499.1932894200634,3781.131806438906,True,0.0,0.0,False,208,-1.0,1.0,0.48068106174468994,0.923454999923706,1.0,232.83702492713928,1.0,45.24693101644516,easy,0.06504044120812316,0.0649632599337888,0.0007838775268351996,0.0008184247036235047,0.3334088151746019,0.0,success
27,-245.7853921011088,-2.3232415727089846,-248.1086336738178,False,0.0,0.0,False,1600,-1.0,0.44748353958129883,0.48014727234840393,0.9253737926483154,1.0,215.764000415802,1.0,45.47536164522171,easy,0.0,0.0,0.007353912251122419,0.007360742407962636,0.7560820927765879,0.0,contact_alignment
28,3233.417728625928,496.1207523593832,3729.538480985311,True,39.25194960381664,0.0,False,207,-1.0,0.991260290145874,0.48123669624328613,0.9210190773010254,1.0,232.7733314037323,1.0,45.387845039367676,easy,0.0646310859246889,0.06453850274400233,0.000684765158928102,0.000872233939847465,0.431672251509025,0.18962294494597412,success
29,2783.0814546622287,499.2028128325183,3282.284267494747,True,0.0,0.0,False,195,-1.0,0.3117656409740448,0.4818609356880188,0.9232183694839478,1.0,232.97558546066284,1.0,45.26367247104645,easy,0.07546717309886501,0.07539161166834552,0.0006239990068869121,0.0007435370942432701,1.0339148388035981,0.0,success
30,-217.33982737778035,-2.313796954444305,-219.65362433222467,False,0.0,0.0,False,1600,-1.0,0.38652634620666504,0.47677546739578247,0.9225272536277771,1.0,215.45490860939026,1.0,45.44744461774826,easy,0.0,0.0,0.006533964280124224,0.006543279097349478,0.6615743459067633,0.0,contact_alignment
31,2025.3654696948643,499.2072941509394,2524.572763845804,True,0.0,0.0,False,180,-1.0,0.17610318958759308,0.4781053066253662,0.9193397164344788,1.0,234.72814917564392,1.0,45.28891086578369,easy,0.0816925842714732,0.08155515237556371,0.0002065314803559542,0.00031436423836052823,1.8290278838392828,0.0,success
32,-268.4996962361318,-2.3150703105526604,-270.81476654668444,False,0.0,0.0,False,1600,-1.0,0.5441088080406189,0.47882694005966187,0.9243960976600647,1.0,215.1966941356659,1.0,45.25088220834732,easy,0.0,0.0,0.007935449623151292,0.007983917538692549,0.8114508827954761,0.0,contact_alignment
33,-238.5888957718588,-2.319084208918416,-240.9079799807772,False,0.0,0.0,False,1600,-1.0,0.2765401303768158,0.47963792085647583,0.9229573607444763,1.0,216.6916787624359,1.0,45.48832714557648,easy,0.0,0.0,0.0071324196276872105,0.0071552184689051435,0.7269605052077044,0.0,contact_alignment
34,3095.3637513109084,499.190844412532,3594.5545957234403,True,0.0,0.0,False,207,-1.0,1.0,0.48466792702674866,0.9187520742416382,1.0,234.83165502548218,1.0,45.15705704689026,easy,0.0658291809996589,0.06582424932613057,0.0006739446286419568,0.000747220609007709,0.4421830660490114,0.0,success
35,-236.18467306514762,-2.2912881763533663,-238.47596124150098,False,0.0,0.0,False,1600,-1.0,0.5250307321548462,0.4830986261367798,0.9242518544197083,1.0,216.5719473361969,1.0,45.374919176101685,easy,0.0,0.0,0.007087186600609625,0.007127989301337927,0.7210557139597906,0.0,contact_alignment
36,-259.5563905219682,-2.3189348495975373,-261.87532537156574,False,0.0,0.0,False,1600,-1.0,0.620392382144928,0.48012635111808777,0.9257804155349731,1.0,217.07842707633972,1.0,45.30925512313843,easy,0.0,0.0,0.007659074300280313,0.007711616188188628,0.7758716892185851,0.0,contact_alignment
37,-288.3097518652807,-2.34349666988715,-290.65324853516785,False,0.0,0.0,False,1600,-1.0,0.44687947630882263,0.48259246349334717,0.9243602752685547,1.0,215.9910809993744,1.0,45.35696983337402,easy,0.0,0.0,0.008506743614991437,0.008519243781062046,0.8823763765508512,0.0,contact_alignment
38,4095.234128483407,497.0696614714376,4592.303789954844,True,32.32827552074283,0.0,False,237,-1.0,0.9990578293800354,0.48614150285720825,0.9211860299110413,1.0,233.5815727710724,1.0,45.18355965614319,easy,0.045450506074383334,0.045444057410325756,0.0009195238788064859,0.0009212920727138734,0.5597746322415025,0.1364062258259191,success
39,2924.086125560716,499.1948472065692,3423.280972767285,True,0.0,0.0,False,198,-1.0,0.3740653991699219,0.4891694188117981,0.9241676926612854,1.0,234.24028158187866,1.0,45.10808438062668,easy,0.07411736444329661,0.07410549990665018,0.0006252969362102439,0.0007440804337979155,0.9254111008440276,0.0,success
40,1852.2167145690703,499.2361111141799,2351.45282568325,True,0.0,0.0,False,170,-1.0,0.6706120371818542,0.4857194721698761,0.9199302792549133,1.0,234.32920455932617,1.0,45.13759106397629,easy,0.07514482557767677,0.07498251221439726,0.0009635709079883429,0.0009656662887763878,1.436172935099908,0.0,success
41,3131.470819250448,496.9733245313859,3628.444143781834,True,33.30632120063434,0.0,False,204,-1.0,0.16513416171073914,0.48656749725341797,0.9181353449821472,1.0,234.90577816963196,1.0,45.241123139858246,easy,0.07011085653931268,0.07000547924028011,0.0004986732734916399,0.0006595643866135168,0.7103477767328014,0.1632662803952664,success
42,3118.7148054947006,499.19794810367307,3617.9127535983735,True,0.0,0.0,False,204,-1.0,0.9266936779022217,0.48466789722442627,0.9203472137451172,1.0,233.2454228401184,1.0,45.141631960868835,easy,0.06555131013532786,0.06553514589951165,0.0007475064746105854,0.0008659687027363659,0.45034489663534666,0.0,success
43,3864.774762455837,498.30948658044986,4363.084249036287,True,0.0,0.0,False,1010,-1.0,0.984303891658783,0.47939926385879517,0.9242220520973206,1.0,234.70146298408508,1.0,45.334126353263855,easy,0.04332729979901919,0.04322417112063004,0.00029258860930590503,0.0002956517200179067,0.46144657795604216,0.0,success
44,3358.631901931796,499.1791180756023,3857.8110200073984,True,0.0,0.0,False,211,-1.0,1.0,0.4851331114768982,0.9243161678314209,1.0,233.3857810497284,1.0,45.16479045152664,easy,0.06404112398314471,0.06384694025101043,0.0007914588492021243,0.000830336355884832,0.30086092718154944,0.0,success
45,-273.48039863725785,-2.31054177862959,-275.79094041588746,False,0.0,0.0,False,1600,-1.0,0.5770143270492554,0.47868239879608154,0.9271453022956848,1.0,216.4564311504364,1.0,45.29603511095047,easy,0.0,0.0,0.008132361142763288,0.008187728033871826,0.8385556659077531,0.0,contact_alignment
46,-250.16725759480016,-2.311955538328027,-252.47921313312818,False,0.0,0.0,False,1600,-1.0,0.6020803451538086,0.47793930768966675,0.9215596914291382,1.0,215.70579290390015,1.0,45.31147480010986,easy,0.0,0.0,0.0074024807192596435,0.007418643269458673,0.7802501651382513,0.0,contact_alignment
47,3120.695013448398,499.18887243766056,3619.8838858860586,True,0.0,0.0,False,204,-1.0,0.994046151638031,0.48400357365608215,0.9210583567619324,1.0,234.74356889724731,1.0,45.29359012842178,easy,0.06916271877669083,0.06913486717076216,0.00095814135097738,0.000981141901177182,0.6162796204684106,0.0,success
48,3097.742069451554,499.2040986657533,3596.9461681173075,True,0.0,0.0,False,203,-1.0,1.0,0.484646737575531,0.9167917370796204,1.0,235.6741762161255,1.0,45.198509097099304,easy,0.06707399468633789,0.06703819590011467,0.0007913641991564881,0.0007944898573553228,0.5376912851198632,0.0,success
49,1795.2869789494634,499.2412023106758,2294.5281812601393,True,0.0,0.0,False,169,-1.0,0.1501283198595047,0.4853391647338867,0.9193201661109924,1.0,234.46263551712036,1.0,45.20338237285614,easy,0.07732660960286984,0.0771760771521529,0.0008452286060295609,0.0008752326633289051,1.5219220382484744,0.0,success
50,-229.06546595212848,-2.333543324414678,-231.39900927654315,False,0.0,0.0,False,1600,-1.0,0.7279711365699768,0.47642549872398376,0.9214682579040527,1.0,215.77291131019592,1.0,45.228635370731354,easy,0.0,0.0,0.006769169780598679,0.006853447010024039,0.707062982942449,0.0,contact_alignment
51,-227.67450472211775,-2.3242575669967525,-229.9987622891145,False,0.0,0.0,False,1600,-1.0,0.525581419467926,0.4762255549430847,0.9222739338874817,1.0,215.01980900764465,1.0,45.345128774642944,easy,0.0,0.0,0.006751941735473187,0.006778643805013093,0.7180006928954688,0.0,contact_alignment
52,3051.276306801299,491.60443408697506,3542.880740888274,True,61.61796242376163,0.0,False,202,-1.0,0.3904518187046051,0.4770506024360657,0.9195954203605652,1.0,234.3634533882141,1.0,45.286749601364136,easy,0.071342709091147,0.07122090744772036,0.0004824674159008806,0.0007540642255636677,0.7891380494306157,0.305039417939414,success
53,-236.59755054608038,-2.331035084175335,-238.92858563025572,False,0.0,0.0,False,1600,-1.0,0.5043542981147766,0.48202240467071533,0.924976110458374,1.0,215.86188077926636,1.0,45.324158668518066,easy,0.0,0.0,0.006998100643370368,0.00706585317384913,0.7502902241646241,0.0,contact_alignment
54,-212.1786252121109,-2.3113126018747647,-214.48993781398565,False,0.0,0.0,False,1600,-1.0,0.5976949334144592,0.47745397686958313,0.9231746196746826,1.0,215.5371057987213,1.0,45.38890480995178,easy,0.0,0.0,0.006318232747578898,0.0063589612975731395,0.6733467796841652,0.0,contact_alignment
55,2250.144461833184,499.22964426371783,2749.374106096902,True,0.0,0.0,False,180,-1.0,1.0,0.48677128553390503,0.9178033471107483,1.0,234.69140529632568,1.0,45.194628834724426,easy,0.07550052630451298,0.07549015004847534,0.00059298024717866,0.0006052699198233885,1.4304815321691773,0.0,success
56,3183.631255604394,499.1958923944389,3682.827147998833,True,0.0,0.0,False,205,-1.0,1.0,0.48391109704971313,0.9205554127693176,1.0,234.612478017807,1.0,45.162768959999084,easy,0.06613489550179466,0.06612345841892617,0.0008786590800338788,0.0009322375918351712,0.485672062664777,0.0,success
57,3045.7176339193916,499.2028274132222,3544.9204613326137,True,0.0,0.0,False,202,-1.0,1.0,0.4820494055747986,0.9198554158210754,1.0,236.28188371658325,1.0,45.10852873325348,easy,0.06639443196452724,0.06629982612888777,0.0007325735093999465,0.0008495985316971677,0.556965347621775,0.0,success
58,-228.98169648367528,-2.285251551241252,-231.26694803491654,False,0.0,0.0,False,1600,-1.0,0.33322063088417053,0.4833347201347351,0.9232142567634583,1.0,215.98807454109192,1.0,45.32025337219238,easy,0.0,0.0,0.0068127229236523935,0.00687174322728621,0.7088221926841187,0.0,contact_alignment
59,5743.031192863372,499.0463506083799,6242.077543471752,True,0.0,0.0,False,330,-1.0,0.9934766888618469,0.48085060715675354,0.9215338826179504,1.0,235.10552167892456,1.0,45.19590765237808,easy,0.03894818615272813,0.038853420223440766,0.0006862844461024574,0.0006989512628871544,0.20195690398425561,0.0,success
60,-240.97669877813857,-2.3265135684964204,-243.30321234663498,False,0.0,0.0,False,1600,-1.0,0.6119279265403748,0.4824838638305664,0.9230076670646667,1.0,216.01437330245972,1.0,45.20606726408005,easy,0.0,0.0,0.007192092097749117,0.0072456423819777455,0.7163061631299105,0.0,contact_alignment
61,1590.1943314172254,499.24901596885394,2089.4433473860795,True,0.0,0.0,False,163,-1.0,0.5532196164131165,0.48476794362068176,0.9246329665184021,1.0,235.24986267089844,1.0,45.10443568229675,easy,0.07386758526763061,0.07362347002491397,0.0008773831253432394,0.0009203907589568173,1.3841284740097706,0.0,success
62,3417.4006039938217,499.1964962229655,3916.597100216787,True,0.0,0.0,False,212,-1.0,0.996984601020813,0.4864649474620819,0.9198173880577087,1.0,233.87927412986755,1.0,45.13699024915695,easy,0.061429331527235606,0.06134402391550345,0.0008700459997869905,0.0009907197834808062,0.1998721215529707,0.0,success
63,3836.0621425059985,499.17332951339233,4335.235472019391,True,0.0,0.0,False,230,-1.0,1.0,0.4873464107513428,0.9238641858100891,1.0,236.4653241634369,1.0,45.199266374111176,easy,0.0485936882190367,0.04846079276985872,0.0006047511734050548,0.0006316970493345758,0.28705945991592136,0.0,success
64,-250.19021797303026,-2.3254711865574356,-252.51568915958768,False,0.0,0.0,False,1600,-1.0,0.52482008934021,0.4827572703361511,0.9271000027656555,1.0,216.91290140151978,1.0,45.311714708805084,easy,0.0,0.0,0.007436755284793292,0.007463796834158271,0.7530109018855606,0.0,contact_alignment
65,3914.0759816280015,481.3725217819396,4395.448503409941,True,77.93424221805736,0.0,False,230,-1.0,1.0,0.48907095193862915,0.9282838702201843,1.0,233.3399248123169,1.0,45.17405092716217,easy,0.04995900469025283,0.04973907406590761,0.0004430791407017971,0.00046825006042440303,0.5181845549322267,0.6618791398156924,success
66,-246.32947754681777,-2.310489979523248,-248.63996752634102,False,0.0,0.0,False,1600,-1.0,0.27804404497146606,0.48349273204803467,0.928277313709259,1.0,216.70037269592285,1.0,45.34029304981232,easy,0.0,0.0,0.007413267803685826,0.007450226226429702,0.7543492315776226,0.0,contact_alignment
67,3417.380174052326,499.1826017974408,3916.5627758497667,True,0.0,0.0,False,213,-1.0,0.9944738149642944,0.48494046926498413,0.9226293563842773,1.0,233.311425447464,1.0,45.139474868774414,easy,0.059422373750728216,0.059334528478167364,0.0008357753646170141,0.0008911136606789887,0.15820288538980398,0.0,success
68,-217.38837635826866,-2.3234227920284938,-219.71179915029714,False,0.0,0.0,False,1600,-1.0,0.3941193222999573,0.48313334584236145,0.9298518300056458,1.0,216.2030053138733,1.0,45.2603742480278,easy,0.0,0.0,0.006593807284358457,0.006627969564989154,0.6604606006304525,0.0,contact_alignment
69,-221.40050738283716,-2.3006587552637083,-223.70116613810086,False,0.0,0.0,False,1600,-1.0,0.4541403651237488,0.4803503453731537,0.9296977519989014,1.0,216.35080218315125,1.0,45.39896011352539,easy,0.0,0.0,0.006693230638032829,0.006707097744508558,0.6641913470381428,0.0,contact_alignment
70,-223.16634929130768,-2.311218115393692,-225.47756740670138,False,0.0,0.0,False,1600,-1.0,0.6405077576637268,0.4822576642036438,0.925388514995575,1.0,216.92391991615295,1.0,45.400685369968414,easy,0.0,0.0,0.006678460944017619,0.006736583881025411,0.6567871963485057,0.0,contact_alignment
71,-285.7148362537895,-2.3226110682759584,-288.0374473220654,False,0.0,0.0,False,1600,-1.0,0.5072872638702393,0.4814860224723816,0.92789226770401,1.0,215.9862768650055,1.0,45.30331790447235,easy,0.0,0.0,0.008510471258241663,0.008634272323988425,0.8623503950925712,0.0,contact_alignment
72,-233.42100406855718,-2.292649617094241,-235.71365368565142,False,0.0,0.0,False,1600,-1.0,0.3686158061027527,0.47448065876960754,0.9266877174377441,1.0,216.0466229915619,1.0,45.34957230091095,easy,0.0,0.0,0.007086654246053769,0.007232233955198005,0.7327224713306658,0.0,contact_alignment
73,3397.22876047507,499.1974754252514,3896.4262359003214,True,0.0,0.0,False,212,-1.0,1.0,0.4855474829673767,0.9244723916053772,1.0,234.1538381576538,1.0,45.19013524055481,easy,0.06055557575174696,0.06044821582917628,0.000814871573691437,0.0008700120858409709,0.2156307642734326,0.0,success
74,-249.45429731760905,-2.3180206579286633,-251.7723179755377,False,0.0,0.0,False,1600,-1.0,0.49835410714149475,0.4744096100330353,0.9272297620773315,1.0,215.41134595870972,1.0,45.51556408405304,easy,0.0,0.0,0.007484344447626176,0.00758138369644878,0.7547163838532657,0.0,contact_alignment
75,3181.25784877731,499.2022436429389,3680.4600924202487,True,0.0,0.0,False,210,-1.0,0.7322483658790588,0.4808562397956848,0.9260832071304321,1.0,235.0275707244873,1.0,45.14075994491577,easy,0.06367074019611688,0.06362798575776991,0.0007406271874957438,0.0008740614357862992,0.2946105925566031,0.0,success
76,-192.14441696534857,-2.3170573338341054,-194.46147429918267,False,0.0,0.0,False,1600,-1.0,0.23006924986839294,0.48010188341140747,0.9257852435112,1.0,216.05860233306885,1.0,45.390454828739166,easy,0.0,0.0,0.005835333953421876,0.005893937031249571,0.6007484433841819,0.0,contact_alignment
77,4269.349632552305,499.13115873566653,4768.480791287971,True,0.0,0.0,False,258,-1.0,0.9884980916976929,0.4856549799442291,0.9219562411308289,1.0,232.7405858039856,1.0,45.360883474349976,easy,0.041186715253393257,0.04111949801196385,0.0009912421652122471,0.0009979750401408183,0.6754963246167648,0.0,success
78,2951.009112535789,499.20896762124795,3450.218080157037,True,0.0,0.0,False,199,-1.0,0.9991315007209778,0.4883395731449127,0.9251139760017395,1.0,232.90398836135864,1.0,45.262973606586456,easy,0.06906395809000895,0.06898260311178295,0.00046504519421994414,0.0005622980370050513,0.6050726281011908,0.0,success
79,-293.0505992076449,-2.328084869581647,-295.3786840772265,False,0.0,0.0,False,1600,-1.0,0.6245719790458679,0.48269906640052795,0.9243478775024414,1.0,216.20147109031677,1.0,45.457923412323,easy,0.0,0.0,0.008723758021441392,0.008844785401248887,0.8953725556453005,0.0,contact_alignment
80,-290.46003519992587,-2.3136637578037114,-292.7736989577296,False,0.0,0.0,False,1600,-1.0,0.3826504051685333,0.4830274283885956,0.9262689352035522,1.0,216.4089322090149,1.0,45.49794644117355,easy,0.0,0.0,0.008582821960092137,0.008624772675745712,0.8767596049822863,0.0,contact_alignment
81,1650.689728407057,499.234573355527,2149.924301762584,True,0.0,0.0,False,165,-1.0,0.2687491178512573,0.4877760708332062,0.9276615381240845,1.0,232.39812850952148,1.0,45.36523520946503,easy,0.07585141652239714,0.07562926700186887,0.0007847944382385046,0.0007915755775348488,1.4424620134558626,0.0,success
82,3075.6873304954124,499.2035207874903,3574.8908512829025,True,0.0,0.0,False,203,-1.0,1.0,0.4891849756240845,0.9227882623672485,1.0,231.44038558006287,1.0,45.35300612449646,easy,0.06548407014124903,0.06541016167734232,0.0006908936954206823,0.0007443472053657592,0.447345835468568,0.0,success
83,-258.36546427546335,-2.300101555105236,-260.6655658305686,False,0.0,0.0,False,1600,-1.0,0.6244528889656067,0.4841923713684082,0.924242377281189,1.0,216.78012132644653,1.0,45.5386683344841,easy,0.0,0.0,0.007717541877970719,0.007787423699761931,0.782485974451355,0.0,contact_alignment
84,2686.806032930323,499.219233253882,3186.025266184205,True,0.0,0.0,False,191,-1.0,1.0,0.48762184381484985,0.9193939566612244,1.0,232.02670693397522,1.0,45.24233937263489,easy,0.07465007832452478,0.07457099768312948,0.0008112270199556399,0.0008148900952785068,0.9159545753034017,0.0,success
85,3210.173722595427,499.1966751773051,3709.3703977727323,True,0.0,0.0,False,206,-1.0,0.9972345232963562,0.48840782046318054,0.9223204255104065,1.0,233.40293645858765,1.0,45.310730040073395,easy,0.06525634183756748,0.06519020145455096,0.0007998659537188388,0.0008356540269882571,0.35457425494999123,0.0,success
86,1720.6454922546638,499.23667396246793,2219.8821662171317,True,0.0,0.0,False,167,-1.0,0.15566149353981018,0.4878617525100708,0.9226592183113098,1.0,231.15230798721313,1.0,45.29167711734772,easy,0.07714484092886423,0.07694027518010155,0.0008285460064275785,0.0008386527095121849,1.4349357610368343,0.0,success
87,-267.2455847958955,-2.3176345039830863,-269.5632192998786,False,0.0,0.0,False,1600,-1.0,0.6725547909736633,0.48601609468460083,0.9253582954406738,1.0,216.2278938293457,1.0,45.43960899114609,easy,0.0,0.0,0.008030197046594877,0.008150414611020201,0.7957097027638222,0.0,contact_alignment
88,-222.15645369519507,-2.2989765847421464,-224.45543027993722,False,0.0,0.0,False,1600,-1.0,0.5215536952018738,0.48520898818969727,0.9273682236671448,1.0,216.6995668411255,1.0,45.47568291425705,easy,0.0,0.0,0.006748201914406372,0.006786758511842846,0.6839203794360088,0.0,contact_alignment
89,1364.516451785537,499.25390722351,1863.7703590090468,True,0.0,0.0,False,157,-1.0,0.14773130416870117,0.48665401339530945,0.9188589453697205,1.0,230.4236137866974,1.0,45.400802195072174,easy,0.06935627973133762,0.06910587228236331,0.0001989475573204347,0.0002043875381027072,1.2920462374121842,0.0,success
