episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max
20360921,-481.0405442137199,-38.54335256187046,-519.5838967755903,False,0.0,0.0,False,1600,-0.9967505931854248,0.9961560964584351,0.49621444940567017,0.914731502532959,1.0,209.74571406841278,1.0,44.77341592311859
20360922,5875.874387565827,490.63896043014205,6366.5133479959695,True,0.0,0.0,False,416,-1.0,0.37210729718208313,0.49653875827789307,0.912009596824646,1.0,224.76930260658264,1.0,44.8755544424057
20360923,5503.248856859956,491.4730960435203,5994.7219529034755,True,0.0,0.0,False,382,-1.0,1.0,0.4963984787464142,0.9129012227058411,1.0,224.7322642803192,1.0,44.87590491771698
20360924,5590.6261526406315,491.1278633843625,6081.754016024994,True,0.0,0.0,False,396,-1.0,0.35533857345581055,0.49640488624572754,0.9126571416854858,1.0,224.73262071609497,1.0,44.87590283155441
20360925,-375.9157334562818,-38.53529203336663,-414.4510254896485,False,0.0,0.0,False,1600,-0.9971572756767273,0.9968169331550598,0.4961872100830078,0.9150285124778748,1.0,209.71235632896423,1.0,44.78275775909424
20360926,-478.7244280274165,-38.55695165961775,-517.2813796870342,False,0.0,0.0,False,1600,-0.9965012669563293,0.9957299828529358,0.4961969256401062,0.9151638150215149,1.0,209.7136890888214,1.0,44.78341907262802
20360927,20839.47895781824,470.7859977638484,21310.264955582086,True,0.0,0.0,False,1226,-1.0,0.3581300675868988,0.49639198184013367,0.9129442572593689,1.0,224.75299954414368,1.0,44.87552106380463
20360928,5696.574258334416,491.43421677422907,6188.008475108645,True,0.0,0.0,False,384,-1.0,0.5937901139259338,0.4962053596973419,0.9143980741500854,1.0,224.75458025932312,1.0,44.87657457590103
20360929,5841.358312451266,490.4932005171975,6331.851512968464,True,5.997217230312743,0.0,False,419,-1.0,0.38001748919487,0.49653714895248413,0.9120103716850281,1.0,224.7794222831726,1.0,44.875339567661285
20360930,6096.087818089086,490.37933708282884,6586.467155171915,True,0.0,0.0,False,427,-1.0,0.3313252627849579,0.4962696433067322,0.9138108491897583,1.0,224.73480582237244,1.0,44.87584859132767
20360931,-467.7914731160318,-38.54848115907676,-506.33995427510854,False,0.0,0.0,False,1600,-0.9966940879821777,0.9960596561431885,0.4961923062801361,0.9150348901748657,1.0,209.7235530614853,1.0,44.77871686220169
20360932,-293.08415912461874,-38.536854041487416,-331.62101316610614,False,0.0,0.0,False,1600,-0.9983996152877808,0.2894580364227295,0.4963652193546295,0.9130432605743408,1.0,209.82598960399628,1.0,44.76707398891449
20360933,-320.8210767210212,-38.53989031544224,-359.3609670364634,False,0.0,0.0,False,1600,-0.9982771873474121,0.5565923452377319,0.49628210067749023,0.9137395024299622,1.0,209.8106163740158,1.0,44.77014899253845
20360934,6037.952862980265,490.6260612738427,6528.578924254108,True,0.0,0.0,False,417,-1.0,0.3061714172363281,0.49632057547569275,0.9134602546691895,1.0,224.763925075531,1.0,44.87600713968277
20360935,-343.71343103928064,-38.54209322340528,-382.2555242626859,False,0.0,0.0,False,1600,-0.9980558753013611,0.4025863707065582,0.4965670108795166,0.9115988612174988,1.0,209.84233915805817,1.0,44.75688308477402
20360936,-409.50288930255243,-38.551750469586835,-448.05463977213924,False,0.0,0.0,False,1600,-0.9970613121986389,0.9966616630554199,0.49620142579078674,0.9148563146591187,1.0,209.73635375499725,1.0,44.7791987657547
20360937,-477.20969276022447,-38.5437380713345,-515.753430831559,False,0.0,0.0,False,1600,-0.9966442584991455,0.9959779977798462,0.4961981475353241,0.9150256514549255,1.0,209.72559869289398,1.0,44.77959930896759
20360938,2964.6675436376513,494.4744542961994,3459.1419979338507,True,0.0,0.0,False,260,-1.0,0.9491289854049683,0.4963203966617584,0.9134529232978821,1.0,224.73785877227783,1.0,44.8755419254303
20360939,5555.167639302334,491.4483487970864,6046.61598809942,True,0.0,0.0,False,383,-1.0,1.0,0.4964260458946228,0.9126103520393372,1.0,224.7346043586731,1.0,44.87588405609131
20360940,3078.5978906107925,494.9906227237253,3573.5885133345178,True,0.0,0.0,False,239,-1.0,0.4179110825061798,0.4962490200996399,0.9139719605445862,1.0,224.73806023597717,1.0,44.87646818161011
