episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max
20260831,-64.55417710741291,0.0,-64.55417710741291,False,0.0,0.0,False,80,-0.4950549900531769,0.09003525227308273,0.5,0.8999999761581421,1.0,1.0,1.0,1.0
