episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max,curriculum,mean_depth_m,min_depth_m,mean_lateral_error_m,max_lateral_error_m,orientation_error_deg,mean_force_all_steps_N,failure_reason
20,3450.2595149883196,499.18846801292784,3949.4479830012474,True,0.0,0.0,False,215,-1.0,0.9844769835472107,0.4851081371307373,0.9218518137931824,1.0,233.8904321193695,1.0,45.16486972570419,easy,0.0572902251585351,0.05721957047792084,0.0007306352386908495,0.0008601006635672023,0.12674048860562748,0.0,success
21,3595.361067461537,499.16761240267357,4094.5286798642105,True,0.0,0.0,False,218,-1.0,0.7043672800064087,0.48700323700904846,0.9225414991378784,1.0,233.55135321617126,1.0,45.253729820251465,easy,0.05909609915280938,0.058782318012957385,0.00045118368183712763,0.000604771535525961,0.3092545483544724,0.0,success
22,1602.8721118216129,499.24934896640553,2102.1214607880183,True,0.0,0.0,False,163,-1.0,0.45524686574935913,0.48636960983276367,0.9222083687782288,1.0,231.72536373138428,1.0,45.31761646270752,easy,0.07239887379310121,0.0722352444332117,0.0007175413902618748,0.0007977784057807291,1.3132658651198383,0.0,success
23,-253.81449934341018,-2.325467161939169,-256.1399665053493,False,0.0,0.0,False,1600,-1.0,0.40783122181892395,0.48234322667121887,0.9276262521743774,1.0,216.33987665176392,1.0,45.28630942106247,easy,0.0,0.0,0.007544758463135508,0.0076534576747809245,0.8103547453998591,0.0,contact_alignment
24,-285.09830607526374,-2.321931153731426,-287.4202372289952,False,0.0,0.0,False,1600,-1.0,0.5439061522483826,0.4818437099456787,0.9269191026687622,1.0,216.92495822906494,1.0,45.41250765323639,easy,0.0,0.0,0.0083500700204648,0.008460440448895242,0.8949229161728759,0.0,contact_alignment
25,-261.15279917037424,-2.360637677175859,-263.5134368475501,False,0.0,0.0,False,1600,-1.0,0.4743817448616028,0.48276397585868835,0.9273192286491394,1.0,216.67894005775452,1.0,45.51651120185852,easy,0.0,0.0,0.0077087496234006635,0.007792172234195652,0.8040396479662916,0.0,contact_alignment
26,-262.8137122273882,-2.3523079952430717,-265.16602022263123,False,0.0,0.0,False,1600,-1.0,0.7318598628044128,0.4821808934211731,0.9263001084327698,1.0,216.07073664665222,1.0,45.39235323667526,easy,0.0,0.0,0.007771937885414413,0.00796655337034266,0.8101202068726788,0.0,contact_alignment
27,4174.423128213064,499.15898421707396,4673.582112430138,True,0.0,0.0,False,241,-1.0,1.0,0.4843454360961914,0.925736665725708,1.0,232.88759231567383,1.0,45.29907673597336,easy,0.04419408477141126,0.04398948793506664,0.0005046423648176776,0.0005608082227589954,0.6165940851935392,0.0,success
28,3421.071264342711,499.1940843486329,3920.2653486913437,True,0.0,0.0,False,213,-1.0,0.5831985473632812,0.4839155673980713,0.9248429536819458,1.0,232.53732442855835,1.0,45.21431386470795,easy,0.059789292880355185,0.05972513771540905,0.0005659983007070984,0.0008084174722903356,0.24530132470633534,0.0,success
29,-241.23504736856694,-2.337866049084071,-243.57291341765102,False,0.0,0.0,False,1600,-1.0,0.2850814163684845,0.4841448664665222,0.9258690476417542,1.0,216.27424597740173,1.0,45.385410487651825,easy,0.0,0.0,0.007104777722591816,0.0072171465072502945,0.7486908993232037,0.0,contact_alignment
30,-243.08422446577566,-2.3472551375967026,-245.43147960337237,False,0.0,0.0,False,1600,-1.0,0.5702365040779114,0.48237472772598267,0.926234781742096,1.0,216.2531077861786,1.0,45.433669686317444,easy,0.0,0.0,0.007210573032540186,0.007333670361780105,0.7560374672019273,0.0,contact_alignment
31,3236.118709584885,499.19925504722175,3735.317964632107,True,0.0,0.0,False,207,-1.0,0.9938856959342957,0.49005061388015747,0.9240924119949341,1.0,231.74924492835999,1.0,45.308003425598145,easy,0.06426497399767818,0.06418119164955727,0.0005817105034789734,0.0006884470104671359,0.44474080351389167,0.0,success
32,-239.60802715365514,-2.3133216875473366,-241.92134884120247,False,0.0,0.0,False,1600,-1.0,0.42057523131370544,0.47765108942985535,0.9278673529624939,1.0,216.0930836200714,1.0,45.482788383960724,easy,0.0,0.0,0.007080123712250347,0.007253613482799905,0.7505910941912385,0.0,contact_alignment
33,2932.992904383522,499.2058452239861,3432.198749607508,True,0.0,0.0,False,199,-1.0,1.0,0.48802798986434937,0.929324209690094,1.0,232.4768078327179,1.0,45.3856086730957,easy,0.06716176093536835,0.06710389986609061,0.0005717656062778169,0.0007644418963803106,0.6717512081084663,0.0,success
34,3463.909222055445,499.1849471873995,3963.094169242844,True,0.0,0.0,False,215,-1.0,1.0,0.4856759011745453,0.9248794913291931,1.0,231.80629014968872,1.0,45.24881273508072,easy,0.057898419884883645,0.05789831937251,0.0008254943649611461,0.0009224149614742705,0.1531624110486442,0.0,success
35,2508.487337050714,499.2212744023281,3007.708611453042,True,0.0,0.0,False,187,-1.0,0.22165988385677338,0.4888993501663208,0.9266200065612793,1.0,232.8557300567627,1.0,45.31260967254639,easy,0.07715439983938129,0.07707176318373238,0.0005063181050391408,0.0005163909487060882,1.3518449012223774,0.0,success
36,4158.26278868312,492.8747002754091,4651.137488958529,True,56.05801586177258,0.0,False,240,-1.0,0.9910315871238708,0.4891209006309509,0.9271879196166992,1.0,232.46778845787048,1.0,45.35577863454819,easy,0.043900532125022984,0.04367934930446103,0.00046481247326509594,0.0005759674228970274,0.6490462864428156,0.2335750660907191,success
37,-251.31271164549526,-2.32610017600907,-253.63881182150433,False,0.0,0.0,False,1600,-1.0,0.4592897295951843,0.4868858754634857,0.9286379814147949,1.0,217.3983359336853,1.0,45.55655926465988,easy,0.0,0.0,0.007406578487677756,0.007491991576055046,0.7791316676652037,0.0,contact_alignment
38,3270.7326935360434,499.1981463532034,3769.9308398892467,True,0.0,0.0,False,208,-1.0,1.0,0.48617878556251526,0.9268088340759277,1.0,233.14560532569885,1.0,45.31325429677963,easy,0.06360439328925367,0.063416117904744,0.0005877527043663512,0.0006817461519746232,0.47382814222626685,0.0,success
39,3585.9252951579915,499.17597770638076,4085.1012728643723,True,0.0,0.0,False,218,-1.0,0.3311906158924103,0.49194711446762085,0.9258255958557129,1.0,232.87469863891602,1.0,45.374138951301575,easy,0.059038878109498566,0.05880386327299997,0.0005113731948945741,0.0006905576074634122,0.22237041904844174,0.0,success
40,-222.03329375288752,-2.3279957936738453,-224.36128954656135,False,0.0,0.0,False,1600,-1.0,0.3955642580986023,0.4866068959236145,0.9291225075721741,1.0,216.79998874664307,1.0,45.55615246295929,easy,0.0,0.0,0.00660007733796545,0.006701806818912665,0.7253244664039263,0.0,contact_alignment
41,2856.9319737940777,499.19133495876616,3356.123308752844,True,1.969813737259063,0.0,False,200,-1.0,0.17293332517147064,0.48423686623573303,0.9275658130645752,1.0,232.81841278076172,1.0,45.529558062553406,easy,0.07488869004365094,0.07477127470982292,0.0007553758467521986,0.0008906918766314985,1.0303728457991597,0.009849068686295315,success
42,-273.9987604907902,-2.2999017989607173,-276.2986622897509,False,0.0,0.0,False,1600,-1.0,0.5575152039527893,0.48550403118133545,0.9300166368484497,1.0,217.19953775405884,1.0,45.56865483522415,easy,0.0,0.0,0.008037336268082673,0.00817955697166382,0.8661627006633799,0.0,contact_alignment
43,-243.76129254183942,-2.329588439788343,-246.09088098162778,False,0.0,0.0,False,1600,-1.0,0.2934550642967224,0.48447903990745544,0.9344420433044434,1.0,216.76496505737305,1.0,45.74970245361328,easy,0.0,0.0,0.007191512764359725,0.007256412205103186,0.7857084437317162,0.0,contact_alignment
44,3188.7776281488946,499.1950555317375,3687.972683680632,True,0.0,0.0,False,210,-1.0,0.996543824672699,0.4819473922252655,0.9250510334968567,1.0,234.3500018119812,1.0,45.70337504148483,easy,0.0637738580944168,0.06376291271353578,0.000810355574538996,0.0009406059308722554,0.3988251260165445,0.0,success
45,-239.11614516319503,-2.3151977353635,-241.43134289855854,False,0.0,0.0,False,1600,-1.0,0.5111837983131409,0.4785851240158081,0.9290338158607483,1.0,216.02283477783203,1.0,45.724729001522064,easy,0.0,0.0,0.007141252022804778,0.007259437612838852,0.7624508756492973,0.0,contact_alignment
46,-261.53604691432224,-2.3006381479499804,-263.83668506227224,False,0.0,0.0,False,1600,-1.0,0.620897114276886,0.4812174141407013,0.9294551014900208,1.0,216.9995927810669,1.0,45.66918283700943,easy,0.0,0.0,0.007684924599417246,0.007777017150981783,0.8183333454738334,0.0,contact_alignment
47,-289.42556187920434,-2.3541189473272834,-291.7796808265316,False,0.0,0.0,False,1600,-1.0,0.4522223472595215,0.48453831672668457,0.92937833070755,1.0,215.8407735824585,1.0,45.7394614815712,easy,0.0,0.0,0.008441909933241776,0.008556814240291392,0.8879365247285697,0.0,contact_alignment
48,3129.0528825070182,499.1990078604998,3628.251890367518,True,0.0,0.0,False,204,-1.0,0.9843125939369202,0.485288143157959,0.9251207113265991,1.0,233.26290369033813,1.0,45.61732083559036,easy,0.06748096883652943,0.06743320106413977,0.0007890677065861083,0.0008465137254330842,0.5433473700563782,0.0,success
49,3551.3215429689335,499.18121559330586,4050.5027585622393,True,0.0,0.0,False,217,-1.0,0.3821692168712616,0.4848874509334564,0.924648642539978,1.0,233.4528684616089,1.0,45.641495287418365,easy,0.06022607085490445,0.05994088873014558,0.0003982499919066703,0.0005765299251409739,0.2880357366073087,0.0,success
50,2920.041610391006,499.1968693983582,3419.238479789364,True,0.0,0.0,False,199,-1.0,0.6988004446029663,0.48721688985824585,0.9271268248558044,1.0,233.9485466480255,1.0,45.591318905353546,easy,0.0671013994151482,0.06706204649523248,0.0005303816714914404,0.0007749725440647698,0.6137058615538243,0.0,success
51,3079.7200435948444,499.0940112849638,3578.8140548798083,True,6.869569303219147,0.0,False,203,-1.0,0.15931518375873566,0.484650194644928,0.9239866733551025,1.0,233.14600825309753,1.0,45.549149215221405,easy,0.07082970855753977,0.07075124342349955,0.00046631641775827707,0.0007987635041253825,0.7604470345832836,0.03384024287300073,success
52,3131.9129771691405,499.2006631657424,3631.113640334883,True,0.0,0.0,False,205,-1.0,0.9189567565917969,0.4858483374118805,0.9253138303756714,1.0,233.23060750961304,1.0,45.570263266563416,easy,0.06465163203533884,0.06465057913834447,0.0007574096822798063,0.0009470849926346283,0.45427135520172557,0.0,success
53,3869.299320782388,498.2315649301075,4367.530885712496,True,0.0,0.0,False,1085,-1.0,1.0,0.48710858821868896,0.9283345937728882,1.0,233.53573203086853,1.0,45.668012499809265,easy,0.043207350733555944,0.04311420997481813,0.000251690401316507,0.0003062302620710991,0.46825174902947275,0.0,success
54,4137.411979658608,499.1479729203964,4636.559952579005,True,0.0,0.0,False,240,-1.0,1.0,0.482084721326828,0.9260621070861816,1.0,234.73183751106262,1.0,45.602358877658844,easy,0.044782917887179564,0.04455762183878505,0.0004884971148103048,0.0005056527872117395,0.6445307182038329,0.0,success
55,-272.7516093899005,-2.3351424118913213,-275.0867518017918,False,0.0,0.0,False,1600,-1.0,0.5625881552696228,0.4842222332954407,0.931294322013855,1.0,216.79019451141357,1.0,45.81720232963562,easy,0.0,0.0,0.008053401995963255,0.008162778768919474,0.8325746243756644,0.0,contact_alignment
56,-250.26003238369321,-2.3081255903253997,-252.56815797401862,False,0.0,0.0,False,1600,-1.0,0.6289981007575989,0.48026570677757263,0.931089460849762,1.0,216.66655778884888,1.0,45.73252081871033,easy,0.0,0.0,0.007349541394509428,0.007451701149696466,0.7671909504607887,0.0,contact_alignment
57,3175.538302813951,499.1848141950851,3674.723117009036,True,0.0,0.0,False,206,-1.0,1.0,0.4889971911907196,0.9266223311424255,1.0,233.37310433387756,1.0,45.56410491466522,easy,0.06755558799832881,0.06752195803009339,0.000694626880023684,0.0008367015159020876,0.5335001380057035,0.0,success
58,4099.090311906843,499.1583545230007,4598.248666429844,True,0.0,0.0,False,239,-1.0,0.9887417554855347,0.4833371937274933,0.9302515387535095,1.0,233.12164664268494,1.0,45.68505644798279,easy,0.04485978870180157,0.044800723984563084,0.0006732267753841491,0.0006910203120999029,0.49221468851573164,0.0,success
59,2795.8141035940916,499.213124728997,3295.027228323089,True,0.0,0.0,False,195,-1.0,0.13001102209091187,0.4865545928478241,0.9280024766921997,1.0,232.72198915481567,1.0,45.57361572980881,easy,0.07140579925536308,0.07138943876440755,0.0005377641897623334,0.0007566260962759163,0.8712567248973055,0.0,success
60,-230.91434380281657,-2.305411068237889,-233.21975487105448,False,0.0,0.0,False,1600,-1.0,0.731796383857727,0.48178836703300476,0.929773211479187,1.0,216.43425464630127,1.0,45.82044631242752,easy,0.0,0.0,0.006785982559602213,0.0069275945396633926,0.7379844962541539,0.0,contact_alignment
61,-229.43538284458202,-2.348405743653541,-231.78378858823555,False,0.0,0.0,False,1600,-1.0,0.522734522819519,0.4781091511249542,0.9303044080734253,1.0,216.1154305934906,1.0,45.731486082077026,easy,0.0,0.0,0.006782528934604534,0.006888428869141893,0.7340041249264744,0.0,contact_alignment
62,3717.1299750236635,499.17447205093424,4216.304447074598,True,0.0,0.0,False,223,-1.0,0.4022025465965271,0.4832569658756256,0.9289396405220032,1.0,232.01423168182373,1.0,45.66947489976883,easy,0.05578747838410411,0.05552477415786074,0.0006462898768214908,0.0007350928184447636,0.31912098285124973,0.0,success
63,-237.40457715796344,-2.328005299628773,-239.73258245759223,False,0.0,0.0,False,1600,-1.0,0.49860280752182007,0.48230040073394775,0.9345099925994873,1.0,216.37680649757385,1.0,45.764215886592865,easy,0.0,0.0,0.006993167106111006,0.007164927871149602,0.7439836248872007,0.0,contact_alignment
64,-213.6753991444961,-2.334295022563566,-216.00969416705968,False,0.0,0.0,False,1600,-1.0,0.5827414989471436,0.4788914918899536,0.9314008355140686,1.0,215.20025849342346,1.0,45.83292365074158,easy,0.0,0.0,0.006328699584105878,0.006443103265188857,0.6871226647436377,0.0,contact_alignment
65,2188.5282921905073,499.22593900794806,2687.7542311984553,True,0.0,0.0,False,179,-1.0,1.0,0.4847114384174347,0.9273644685745239,1.0,233.83986473083496,1.0,45.66512316465378,easy,0.07512232619852632,0.07506888132727323,0.0006130372233996964,0.0007038976708711737,1.5132235453854848,0.0,success
66,3283.3736783269715,499.1984704280397,3782.5721487550113,True,0.0,0.0,False,209,-1.0,1.0,0.4843319058418274,0.9336197972297668,1.0,232.5355887413025,1.0,45.69957196712494,easy,0.06338249711874605,0.06325162624983888,0.0007531352779298888,0.000945893906819683,0.39709744942361813,0.0,success
67,3057.1930075384707,499.2030166685425,3556.3960242070134,True,0.0,0.0,False,203,-1.0,0.9958973526954651,0.4841839671134949,0.9294493198394775,1.0,233.57411861419678,1.0,45.6717175245285,easy,0.06566587774314771,0.06563785593862431,0.000747615779829027,0.0009299795381918293,0.5412088849582203,0.0,success
68,-233.06133510651597,-2.30177280313253,-235.3631079096485,False,0.0,0.0,False,1600,-1.0,0.33301621675491333,0.4790588319301605,0.9310327768325806,1.0,215.55314540863037,1.0,45.8314049243927,easy,0.0,0.0,0.006816312960295724,0.006952145244067531,0.7350194262454279,0.0,contact_alignment
69,4271.052736676447,499.12925886044934,4770.1819955368965,True,0.0,0.0,False,252,-1.0,1.0,0.48220330476760864,0.9344834089279175,1.0,232.74038434028625,1.0,45.70446193218231,easy,0.04209365221695295,0.041875178256572415,0.0005603788025542138,0.0005771666964484882,0.6480692185215764,0.0,success
70,-244.52456496480175,-2.312136401160397,-246.83670136596214,False,0.0,0.0,False,1600,-1.0,0.598865270614624,0.47889816761016846,0.9340568780899048,1.0,215.37322282791138,1.0,45.835076570510864,easy,0.0,0.0,0.007221298411562511,0.007330265271744631,0.7654781976345846,0.0,contact_alignment
71,2526.1462991671438,499.2219988427617,3025.3682980099056,True,0.0,0.0,False,188,-1.0,0.541588544845581,0.48317259550094604,0.928615927696228,1.0,231.79651141166687,1.0,45.55740624666214,easy,0.07285250693051613,0.07284858948847048,0.0006786243513349921,0.0008677302321120253,1.003316278621943,0.0,success
72,4203.159871590817,499.1622472966448,4702.322118887461,True,0.0,0.0,False,243,-1.0,0.9729232788085938,0.48389261960983276,0.9288395047187805,1.0,231.73972964286804,1.0,45.7815957069397,easy,0.04334433757585607,0.043240529432738234,0.0005676967426194745,0.0006153613941413166,0.5943040131601989,0.0,success
73,3959.08750987723,499.1605377722054,4458.248047649436,True,0.0,0.0,False,236,-1.0,0.9959388971328735,0.4760270416736603,0.9271109700202942,1.0,232.3285150527954,1.0,45.69009870290756,easy,0.04646970158579691,0.04637600166808917,0.0008554647525060378,0.0008817718296418605,0.34251261809806244,0.0,success
74,-254.690833859882,-2.293906176742057,-256.98474003662403,False,0.0,0.0,False,1600,-1.0,0.5331538319587708,0.4759482443332672,0.9322185516357422,1.0,215.0143539905548,1.0,45.75505346059799,easy,0.0,0.0,0.007496780030469615,0.0075988578703882715,0.786740830549929,0.0,contact_alignment
75,3980.5000947267918,498.49130633242135,4478.991401059213,True,16.199895103656672,0.0,False,234,-1.0,0.9935120940208435,0.48142531514167786,0.9298455119132996,1.0,233.0694830417633,1.0,45.67927986383438,easy,0.04821578418106914,0.04798252762810064,0.00025924505318595587,0.00028398555130954543,0.5708769106252177,0.1057765417777233,success
76,-251.46761980335253,-2.3116075054486545,-253.77922730880118,False,0.0,0.0,False,1600,-1.0,0.27129077911376953,0.4747549593448639,0.9327053427696228,1.0,215.3063678741455,1.0,45.797141790390015,easy,0.0,0.0,0.007416367226251159,0.007490055893489191,0.7991479707923602,0.0,contact_alignment
77,4031.61214242914,499.172863303141,4530.785005732281,True,0.0,0.0,False,237,-1.0,0.9944727420806885,0.48293134570121765,0.9302904009819031,1.0,233.59225034713745,1.0,45.71589410305023,easy,0.04600137277860083,0.045905329348865404,0.0005134414377731331,0.0005503582928017351,0.426696761421514,0.0,success
78,-222.4631841076573,-2.319048128391806,-224.7822322360491,False,0.0,0.0,False,1600,-1.0,0.39273393154144287,0.47678402066230774,0.931698739528656,1.0,215.44991850852966,1.0,45.77268570661545,easy,0.0,0.0,0.006658293482462427,0.006752022562953129,0.721603839713853,0.0,contact_alignment
79,-226.34697178799115,-2.3064562809741793,-228.65342806896533,False,0.0,0.0,False,1600,-1.0,0.42276638746261597,0.47953274846076965,0.9309185743331909,1.0,215.40947079658508,1.0,45.80440789461136,easy,0.0,0.0,0.00671690422608775,0.00677876828377589,0.7120965169819784,0.0,contact_alignment
80,-227.56832138894657,-2.3143669695752016,-229.88268835852176,False,0.0,0.0,False,1600,-1.0,0.6444848775863647,0.4783022701740265,0.9286330938339233,1.0,216.04806423187256,1.0,45.846114456653595,easy,0.0,0.0,0.0066811137706307335,0.0068198739429990414,0.6871161936985546,0.0,contact_alignment
81,-289.8886649870315,-2.3177777410197593,-292.2064427280513,False,0.0,0.0,False,1600,-1.0,0.49372097849845886,0.4780433177947998,0.9294393062591553,1.0,215.38901448249817,1.0,45.8320015668869,easy,0.0,0.0,0.008572062475657971,0.008747036079331093,0.9118181379852703,0.0,contact_alignment
82,-237.4410686287232,-2.329308922969849,-239.77037755169306,False,0.0,0.0,False,1600,-1.0,0.36024439334869385,0.4742617607116699,0.9359036087989807,1.0,214.58139300346375,1.0,45.85572749376297,easy,0.0,0.0,0.007088651880449522,0.007304681127649979,0.7628790155876265,0.0,contact_alignment
83,3423.9767790810242,499.1832937998717,3923.1600728808958,True,0.0,0.0,False,214,-1.0,1.0,0.48113152384757996,0.9287906885147095,1.0,232.66553282737732,1.0,45.69581687450409,easy,0.059499250553767355,0.05942833546151019,0.0007647115093289381,0.0008810308416703273,0.21812382500439279,0.0,success
84,-253.76559321870246,-2.2851321885765925,-256.05072540727906,False,0.0,0.0,False,1600,-1.0,0.4926384687423706,0.47862404584884644,0.932392954826355,1.0,215.40342688560486,1.0,45.72037935256958,easy,0.0,0.0,0.007491558567828843,0.0076295847255124765,0.790935662757753,0.0,contact_alignment
85,3190.6652633718004,499.1917275384504,3689.8569909102507,True,0.0,0.0,False,211,-1.0,0.747314453125,0.4823992848396301,0.9342319965362549,1.0,232.35172986984253,1.0,45.91805577278137,easy,0.06318299425462864,0.06316090282871054,0.0006625004198127261,0.0008824468584442873,0.3349550982586339,0.0,success
86,-196.4371003861021,-2.3048649760495925,-198.7419653621517,False,0.0,0.0,False,1600,-1.0,0.22773024439811707,0.48047375679016113,0.9323098063468933,1.0,215.95515847206116,1.0,45.800408720970154,easy,0.0,0.0,0.005837385315728439,0.005940577471652407,0.6404080505994405,0.0,contact_alignment
87,4312.903962992156,499.1248607772719,4812.0288237694285,True,0.0,0.0,False,261,-1.0,1.0,0.4854287803173065,0.930629551410675,1.0,233.30609440803528,1.0,45.8455428481102,easy,0.04058087114994455,0.0403791392285793,0.0006374645258683892,0.0006442820471095641,0.7071599634366759,0.0,success
88,2998.410995491114,499.2060015831181,3497.616997074232,True,0.0,0.0,False,201,-1.0,0.9790946245193481,0.484620064496994,0.9286902546882629,1.0,233.25541853904724,1.0,45.8523353934288,easy,0.06789438673384104,0.06785404250104721,0.000642745279772807,0.0007485033648668856,0.5882654591657845,0.0,success
89,-296.5066931109827,-2.283999011101784,-298.7906921220845,False,0.0,0.0,False,1600,-1.0,0.6587216854095459,0.48019126057624817,0.9311942458152771,1.0,215.2926218509674,1.0,45.80064654350281,easy,0.0,0.0,0.0086948982860926,0.008888195138297333,0.9251075310031117,0.0,contact_alignment
